x,y,left_dist,right_dist,Tx,Ty,Nx,Ny,kappa,dkappa,ddkappa,s
-13.7147,6.6536,0.8,0.9,-0.002781,0.999996,-0.999996,-0.002781,0.03938906,0.04381373,-0.02035296,21.0
-13.7152,6.7536,0.8,0.9,-0.006939,0.999976,-0.999976,-0.006939,0.04366848,0.04169941,-0.02185632,21.1
-13.7161,6.8536,0.8,0.9,-0.011514,0.999934,-0.999934,-0.011514,0.04772894,0.03944246,-0.02320103,21.2
-13.7175,6.9536,0.8,0.9,-0.016484,0.999864,-0.999864,-0.016484,0.05155698,0.0370592,-0.0243791,21.3
-13.7194,7.0536,0.8,0.9,-0.021824,0.999762,-0.999762,-0.021824,0.05514078,0.03456664,-0.02538384,21.4
-13.7218,7.1535,0.8,0.9,-0.02751,0.999622,-0.999622,-0.02751,0.0584703,0.03198243,-0.02621007,21.5
-13.7249,7.2535,0.8,0.9,-0.033514,0.999438,-0.999438,-0.033514,0.06153727,0.02932463,-0.05390546,21.6
-13.7285,7.3534,0.8,0.9,-0.03981,0.999207,-0.999207,-0.03981,0.06433523,0.02120134,-0.44657338,21.7
-13.7328,7.4533,0.8,0.9,-0.046371,0.998924,-0.998924,-0.046371,0.06577754,-0.05999005,-1.66761263,21.8
-13.7378,7.5532,0.8,0.9,-0.052951,0.998597,-0.998597,-0.052951,0.05233722,-0.31232119,-2.99519913,21.9
-13.7434,7.6531,0.8,0.9,-0.056824,0.998384,-0.998384,-0.056824,0.0033133,-0.65902987,-3.06137443,22.0
-13.7492,7.7529,0.8,0.9,-0.053613,0.998562,-0.998562,-0.053613,-0.07946875,-0.92459607,-2.35356072,22.1
-13.7541,7.8528,0.8,12.459,-0.040949,0.999161,-0.999161,-0.040949,-0.18160591,-1.12974202,-2.51654732,22.2
-13.7574,7.9527,0.8,24.3,-0.017314,0.99985,-0.99985,-0.017314,-0.30541716,-1.42790554,-4.34738411,22.3
-13.7576,8.0527,0.8,24.3,0.020129,0.999797,-0.999797,0.020129,-0.46718702,-1.99921884,-7.92414471,22.4
-13.7533,8.1526,0.8,24.3,0.076068,0.997103,-0.997103,0.076068,-0.70526092,-3.01273448,-12.63712003,22.5
-13.7424,8.252,0.8,24.3,0.160573,0.987024,-0.987024,0.160573,-1.06973392,-4.52664284,-14.85420197,22.6
-13.7213,8.3496,0.8,24.3,0.286312,0.958137,-0.958137,0.286312,-1.61058949,-5.98357487,-2.59522545,22.7
-13.6854,8.4428,0.8,24.3,0.465596,0.884997,-0.884997,0.465596,-2.26644889,-5.04568793,28.79448083,22.8
-13.629,8.525,0.8,24.3,0.676935,0.736043,-0.736043,0.676935,-2.61972708,-0.22467871,48.45846795,22.9
-13.5518,8.588,0.938,1.8,0.84415,0.536107,-0.536107,0.84415,-2.31138463,4.64600566,30.1461796,23.0
-13.4618,8.6312,0.9,9.75,0.934143,0.356899,-0.356899,0.934143,-1.69052595,5.80455721,-0.14932407,23.1
-13.3658,8.6591,0.9,9.75,0.974382,0.2249,-0.2249,0.974382,-1.15047319,4.61614084,-13.03065957,23.2
-13.2673,8.6761,0.9,9.75,0.990964,0.134131,-0.134131,0.990964,-0.76729778,3.1984253,-12.16089927,23.3
-13.1678,8.6859,0.9,9.75,0.997317,0.073206,-0.073206,0.997317,-0.51078813,2.18396099,-7.97501745,23.4
-13.068,8.6907,0.9,9.75,0.999477,0.032348,-0.032348,0.999477,-0.33050558,1.60342181,-4.74115485,23.5
-12.968,8.6923,0.9,9.75,0.999974,0.00716,-0.00716,0.999974,-0.19010377,1.23573002,-3.75250311,23.6
-12.868,8.6921,0.9,9.75,0.999984,-0.005671,0.005671,0.999984,-0.08335958,0.85292119,-4.06624575,23.7
-12.768,8.6912,0.866,2.336,0.999955,-0.009512,0.009512,0.999955,-0.01951953,0.42248087,-3.70464669,23.8
-12.668,8.6902,0.8,0.9,0.999954,-0.009574,0.009574,0.999954,0.0011366,0.11199185,-2.06970226,23.9
-12.568,8.6893,0.85,0.9,0.999957,-0.009285,0.009285,0.999957,0.00287884,0.00854042,-0.56167269,24.0
-12.468,8.6884,0.85,0.9,0.99996,-0.008999,0.008999,0.99996,0.00284468,-0.00034269,-0.04442677,24.1
-12.368,8.6875,0.85,0.9,0.999962,-0.008716,0.008716,0.999962,0.0028103,-0.00034494,-2.236e-05,24.2
-12.268,8.6866,0.85,0.9,0.999964,-0.008437,0.008437,0.999964,0.00277569,-0.00034716,-2.209e-05,24.3
-12.168,8.6858,0.85,0.9,0.999967,-0.008161,0.008161,0.999967,0.00274087,-0.00034936,-2.183e-05,24.4
-12.068,8.685,0.85,0.9,0.999969,-0.007888,0.007888,0.999969,0.00270582,-0.00035153,-1.05e-05,24.5
-11.968,8.6842,0.85,0.9,0.999971,-0.00762,0.00762,0.999971,0.00267056,-0.00035146,0.00010422,24.6
-11.868,8.6835,0.85,0.9,0.999973,-0.007354,0.007354,0.999973,0.00263553,-0.00033068,0.00017377,24.7
-11.768,8.6828,0.85,0.9,0.999975,-0.007093,0.007093,0.999975,0.00260442,-0.0003167,-0.00017132,24.8
-11.668,8.6821,0.85,0.9,0.999977,-0.006833,0.006833,0.999977,0.00257219,-0.00036495,-0.00044758,24.9
-11.568,8.6814,0.85,0.9,0.999978,-0.006578,0.006578,0.999978,0.00253144,-0.00040622,-0.00010053,25.0
-11.468,8.6808,0.85,0.9,0.99998,-0.006327,0.006327,0.99998,0.00249095,-0.00038505,0.00020015,25.1
-11.368,8.6801,0.85,0.9,0.999982,-0.00608,0.00608,0.999982,0.00245443,-0.00036619,8.463e-05,25.2
-11.268,8.6795,0.85,0.9,0.999983,-0.005836,0.005836,0.999983,0.00241771,-0.00036813,-1.922e-05,25.3
-11.168,8.679,0.85,0.9,0.999984,-0.005596,0.005596,0.999984,0.0023808,-0.00037003,-1.892e-05,25.4
-11.068,8.6784,0.85,0.9,0.999986,-0.00536,0.00536,0.999986,0.0023437,-0.00037191,-1.861e-05,25.5
-10.968,8.6779,0.85,0.9,0.999987,-0.005128,0.005128,0.999987,0.00230642,-0.00037375,-1.83e-05,25.6
-10.868,8.6774,0.85,0.9,0.999988,-0.004899,0.004899,0.999988,0.00226895,-0.00037557,-1.799e-05,25.7
-10.768,8.6769,0.85,0.9,0.999989,-0.004674,0.004674,0.999989,0.0022313,-0.00037735,-1.28e-05,25.8
-10.668,8.6765,0.85,0.9,0.99999,-0.004453,0.004453,0.99999,0.00219348,-0.00037813,0.00010226,25.9
-10.568,8.676,0.85,0.9,0.999991,-0.004235,0.004235,0.999991,0.00215568,-0.0003569,0.00019495,26.0
-10.468,8.6756,0.85,0.9,0.999992,-0.004022,0.004022,0.999992,0.0021221,-0.00033914,-0.00015488,26.1
-10.368,8.6752,0.85,0.9,0.999993,-0.003811,0.003811,0.999993,0.00208785,-0.00038788,-0.00046706,26.2
-10.268,8.6748,0.85,0.9,0.999993,-0.003604,0.003604,0.999993,0.00204453,-0.00043255,-0.00011118,26.3
-10.168,8.6745,0.85,0.9,0.999994,-0.003402,0.003402,0.999994,0.00200134,-0.00041011,0.00021708,26.4
-10.068,8.6742,0.85,0.9,0.999995,-0.003204,0.003204,0.999995,0.0019625,-0.00038913,9.73e-05,26.5
-9.968,8.6739,0.85,0.9,0.999995,-0.003009,0.003009,0.999995,0.00192351,-0.00039065,-1.499e-05,26.6
-9.868,8.6736,0.85,0.9,0.999996,-0.002819,0.002819,0.999996,0.00188437,-0.00039213,-1.465e-05,26.7
-9.768,8.6733,0.85,0.9,0.999997,-0.002632,0.002632,0.999997,0.00184509,-0.00039358,-1.43e-05,26.8
-9.668,8.673,0.85,0.9,0.999997,-0.00245,0.00245,0.999997,0.00180566,-0.00039499,-1.026e-05,26.9
-9.568,8.6728,0.85,0.9,0.999997,-0.002271,0.002271,0.999997,0.00176609,-0.00039563,9.121e-05,27.0
-9.468,8.6726,0.85,0.9,0.999998,-0.002097,0.002097,0.999998,0.00172653,-0.00037675,0.00017373,27.1
-9.368,8.6724,0.85,0.9,0.999998,-0.001926,0.001926,0.999998,0.00169074,-0.00036089,-0.00013775,27.2
-9.268,8.6722,0.85,0.9,0.999998,-0.001759,0.001759,0.999998,0.00165435,-0.0004043,-0.00041472,27.3
-9.168,8.672,0.85,0.9,0.999999,-0.001595,0.001595,0.999999,0.00160988,-0.00044383,-9.445e-05,27.4
-9.068,8.6719,0.85,0.9,0.999999,-0.001437,0.001437,0.999999,0.00156559,-0.00042319,0.00019892,27.5
-8.968,8.6717,0.85,0.9,0.999999,-0.001282,0.001282,0.999999,0.00152524,-0.00040405,9.011e-05,27.6
-8.868,8.6716,0.85,0.9,0.999999,-0.001132,0.001132,0.999999,0.00148478,-0.00040517,-1.104e-05,27.7
-8.768,8.6715,0.85,0.9,1.0,-0.000985,0.000985,1.0,0.00144421,-0.00040625,-1.067e-05,27.8
-8.668,8.6714,0.85,0.9,1.0,-0.000843,0.000843,1.0,0.00140353,-0.0004073,-9.09e-06,27.9
-8.568,8.6713,0.85,0.9,1.0,-0.000704,0.000704,1.0,0.00136275,-0.00040807,7.171e-05,28.0
-8.468,8.6713,0.85,0.9,1.0,-0.00057,0.00057,1.0,0.00132191,-0.00039296,0.00014262,28.1
-8.368,8.6712,0.85,0.9,1.0,-0.00044,0.00044,1.0,0.00128415,-0.00037955,-0.0001084,28.2
-8.268,8.6712,0.85,0.9,1.0,-0.000313,0.000313,1.0,0.00124601,-0.00041464,-0.00033717,28.3
-8.168,8.6712,0.85,0.9,1.0,-0.000191,0.000191,1.0,0.00120123,-0.00044698,-7.554e-05,28.4
-8.068,8.6712,0.85,0.9,1.0,-7.3e-05,7.3e-05,1.0,0.00115661,-0.00042975,0.00016643,28.5
-7.968,8.6712,0.85,0.9,1.0,4e-05,-4e-05,1.0,0.00111528,-0.0004137,7.655e-05,28.6
-7.868,8.6712,0.85,0.9,1.0,0.00015,-0.00015,1.0,0.00107387,-0.00041444,-7.23e-06,28.7
-7.768,8.6712,0.85,0.9,1.0,0.000255,-0.000255,1.0,0.00103239,-0.00041514,-6.85e-06,28.8
-7.668,8.6712,0.85,0.9,1.0,0.000356,-0.000356,1.0,0.00099084,-0.00041581,2.187e-05,28.9
-7.568,8.6713,0.85,0.9,1.0,0.000453,-0.000453,1.0,0.00094923,-0.00041077,7.518e-05,29.0
-7.468,8.6713,0.85,0.9,1.0,0.000546,-0.000546,1.0,0.00090869,-0.00040077,9.61e-06,29.1
-7.368,8.6714,0.85,0.9,1.0,0.000635,-0.000635,1.0,0.00086907,-0.00040885,-0.00015986,29.2
-7.268,8.6714,0.85,0.9,1.0,0.00072,-0.00072,1.0,0.00082692,-0.00043274,-0.00014278,29.3
-7.168,8.6715,0.85,0.9,1.0,0.000801,-0.000801,1.0,0.00078252,-0.0004374,3.845e-05,29.4
-7.068,8.6716,0.85,0.9,1.0,0.000877,-0.000877,1.0,0.00073944,-0.00042505,8.988e-05,29.5
-6.968,8.6717,0.85,0.9,1.0,0.000948,-0.000948,1.0,0.00069751,-0.00041943,2.64e-05,29.6
-6.868,8.6718,0.85,0.9,0.999999,0.001016,-0.001016,0.999999,0.00065555,-0.00041977,-3.3e-06,29.7
-6.768,8.6719,0.85,0.9,0.999999,0.00108,-0.00108,0.999999,0.00061356,-0.00042008,2.73e-06,29.8
-6.668,8.672,0.85,0.9,0.999999,0.001139,-0.001139,0.999999,0.00057154,-0.00041923,3.079e-05,29.9
-6.568,8.6721,0.85,0.9,0.999999,0.001194,-0.001194,0.999999,0.00052971,-0.00041393,3.06e-05,30.0
-6.468,8.6722,0.85,0.9,0.999999,0.001245,-0.001245,0.999999,0.00048875,-0.00041311,-6.339e-05,30.1
-6.368,8.6724,0.85,0.9,0.999999,0.001292,-0.001292,0.999999,0.00044709,-0.0004266,-0.00010647,30.2
-6.268,8.6725,0.85,0.9,0.999999,0.001334,-0.001334,0.999999,0.00040343,-0.0004344,-2.9e-07,30.3
-6.168,8.6726,0.85,0.9,0.999999,0.001372,-0.001372,0.999999,0.00036021,-0.00042666,6.627e-05,30.4
-6.068,8.6728,0.85,0.9,0.999999,0.001406,-0.001406,0.999999,0.0003181,-0.00042115,2.762e-05,30.5
-5.968,8.6729,0.85,0.9,0.999999,0.001436,-0.001436,0.999999,0.00027598,-0.00042114,3e-07,30.6
-5.868,8.6731,0.85,0.9,0.999999,0.001461,-0.001461,0.999999,0.00023387,-0.00042109,6.9e-07,30.7
-5.768,8.6732,0.85,0.9,0.999999,0.001483,-0.001483,0.999999,0.00019176,-0.000421,2.45e-06,30.8
-5.668,8.6734,0.85,0.9,0.999999,0.0015,-0.0015,0.999999,0.00014967,-0.0004206,-5.9e-07,30.9
-5.568,8.6735,0.85,0.9,0.999999,0.001513,-0.001513,0.999999,0.00010764,-0.00042112,-1.464e-05,31.0
-5.468,8.6737,0.85,0.9,0.999999,0.001521,-0.001521,0.999999,6.545e-05,-0.00042353,-1.5e-05,31.1
-5.368,8.6738,0.85,0.9,0.999999,0.001526,-0.001526,0.999999,2.294e-05,-0.00042412,9.54e-06,31.2
-5.268,8.674,0.85,0.9,0.999999,0.001526,-0.001526,0.999999,-1.938e-05,-0.00042162,2.188e-05,31.3
-5.168,8.6741,0.85,0.9,0.999999,0.001522,-0.001522,0.999999,-6.138e-05,-0.00041974,1.218e-05,31.4
-5.068,8.6743,0.85,0.9,0.999999,0.001514,-0.001514,0.999999,-0.00010333,-0.00041918,5.369e-05,31.5
-4.968,8.6744,0.85,0.9,0.999999,0.001501,-0.001501,0.999999,-0.00014522,-0.000409,0.00033421,31.6
-4.868,8.6746,0.85,0.9,0.999999,0.001485,-0.001485,0.999999,-0.00018513,-0.00035234,0.00086261,31.7
-4.768,8.6747,0.85,0.9,0.999999,0.001464,-0.001464,0.999999,-0.00021569,-0.00023648,0.00110347,31.8
-4.668,8.6749,0.85,0.9,0.999999,0.001441,-0.001441,0.999999,-0.00023242,-0.00013165,0.00073595,31.9
-4.568,8.675,0.85,0.9,0.999999,0.001418,-0.001418,0.999999,-0.00024202,-8.929e-05,0.00027224,32.0
-4.468,8.6751,0.85,0.9,0.999999,0.001393,-0.001393,0.999999,-0.00025028,-7.72e-05,8.565e-05,32.1
-4.368,8.6753,0.85,0.9,0.999999,0.001368,-0.001368,0.999999,-0.00025746,-7.216e-05,1.017e-05,32.2
-4.268,8.6754,0.85,0.9,0.999999,0.001342,-0.001342,0.999999,-0.00026471,-7.516e-05,-2.801e-05,32.3
-4.168,8.6756,0.85,0.9,0.999999,0.001315,-0.001315,0.999999,-0.00027249,-7.776e-05,-1.295e-05,32.4
-4.068,8.6757,0.85,0.9,0.999999,0.001287,-0.001287,0.999999,-0.00028027,-7.775e-05,8e-08,32.5
-3.968,8.6758,0.85,0.9,0.999999,0.001259,-0.001259,0.999999,-0.00028804,-7.775e-05,5e-08,32.6
-3.868,8.6759,0.85,0.9,0.999999,0.001229,-0.001229,0.999999,-0.00029582,-7.774e-05,-1.58e-06,32.7
-3.768,8.6761,0.85,0.9,0.999999,0.001199,-0.001199,0.999999,-0.00030359,-7.806e-05,-2.278e-05,32.8
-3.668,8.6762,0.85,0.9,0.999999,0.001169,-0.001169,0.999999,-0.00031143,-8.23e-05,-3.849e-05,32.9
-3.568,8.6763,0.85,0.9,0.999999,0.001137,-0.001137,0.999999,-0.00032005,-8.576e-05,2.318e-05,33.0
-3.468,8.6764,0.85,0.9,0.999999,0.001105,-0.001105,0.999999,-0.00032858,-7.766e-05,7.795e-05,33.1
-3.368,8.6765,0.85,0.9,0.999999,0.001071,-0.001071,0.999999,-0.00033558,-7.017e-05,1.799e-05,33.2
-3.268,8.6766,0.85,0.9,0.999999,0.001038,-0.001038,0.999999,-0.00034262,-7.407e-05,-3.827e-05,33.3
-3.168,8.6767,0.85,0.9,0.999999,0.001003,-0.001003,0.999999,-0.0003504,-7.782e-05,-1.892e-05,33.4
-3.068,8.6768,0.85,0.9,1.0,0.000967,-0.000967,1.0,-0.00035818,-7.785e-05,-2.8e-07,33.5
-2.968,8.6769,0.85,0.9,1.0,0.000931,-0.000931,1.0,-0.00036597,-7.788e-05,-3.2e-07,33.6
-2.868,8.677,0.85,0.9,1.0,0.000894,-0.000894,1.0,-0.00037376,-7.791e-05,-3.5e-07,33.7
-2.768,8.6771,0.85,0.9,1.0,0.000857,-0.000857,1.0,-0.00038155,-7.795e-05,-1.566e-05,33.8
-2.668,8.6772,0.85,0.9,1.0,0.000818,-0.000818,1.0,-0.00038935,-8.105e-05,-4.181e-05,33.9
-2.568,8.6773,0.85,0.9,1.0,0.000779,-0.000779,1.0,-0.00039776,-8.631e-05,-7.75e-06,34.0
-2.468,8.6773,0.85,0.9,1.0,0.000738,-0.000738,1.0,-0.00040661,-8.26e-05,6.875e-05,34.1
-2.368,8.6774,0.85,0.9,1.0,0.000697,-0.000697,1.0,-0.00041428,-7.256e-05,5.628e-05,34.2
-2.268,8.6775,0.85,0.9,1.0,0.000656,-0.000656,1.0,-0.00042112,-7.134e-05,-1.851e-05,34.3
-2.168,8.6775,0.85,0.9,1.0,0.000613,-0.000613,1.0,-0.00042855,-7.627e-05,-3.488e-05,34.4
-2.068,8.6776,0.85,0.9,1.0,0.00057,-0.00057,1.0,-0.00043638,-7.832e-05,-1.059e-05,34.5
-1.968,8.6776,0.85,0.9,1.0,0.000526,-0.000526,1.0,-0.00044421,-7.838e-05,-6.8e-07,34.6
-1.868,8.6777,0.85,0.9,1.0,0.000481,-0.000481,1.0,-0.00045205,-7.845e-05,-7.2e-07,34.7
-1.768,8.6777,0.85,0.9,1.0,0.000435,-0.000435,1.0,-0.0004599,-7.853e-05,-7.6e-07,34.8
-1.668,8.6778,0.85,0.9,1.0,0.000389,-0.000389,1.0,-0.00046776,-7.861e-05,-2.843e-05,34.9
-1.568,8.6778,0.85,0.9,1.0,0.000342,-0.000342,1.0,-0.00047562,-8.421e-05,-5.975e-05,35.0
-1.468,8.6779,0.85,0.9,1.0,0.000294,-0.000294,1.0,-0.0004846,-9.056e-05,1.855e-05,35.1
-1.368,8.6779,0.85,0.9,1.0,0.000245,-0.000245,1.0,-0.00049373,-8.05e-05,0.00011047,35.2
-1.268,8.6779,0.85,0.9,1.0,0.000195,-0.000195,1.0,-0.0005007,-6.846e-05,3.937e-05,35.3
-1.168,8.6779,0.85,0.9,1.0,0.000145,-0.000145,1.0,-0.00050743,-7.263e-05,-5.077e-05,35.4
-1.068,8.6779,0.85,0.9,1.0,9.4e-05,-9.4e-05,1.0,-0.00051523,-7.862e-05,-3.315e-05,35.5
-0.968,8.6779,0.85,0.9,1.0,4.2e-05,-4.2e-05,1.0,-0.00052315,-7.926e-05,-3.76e-06,35.6
-0.868,8.6779,0.85,0.9,1.0,-1.1e-05,1.1e-05,1.0,-0.00053108,-7.937e-05,-1.09e-06,35.7
-0.768,8.6779,0.85,0.9,1.0,-6.4e-05,6.4e-05,1.0,-0.00053902,-7.948e-05,-1.13e-06,35.8
-0.668,8.6779,0.85,0.9,1.0,-0.000119,0.000119,1.0,-0.00054698,-7.959e-05,-7.98e-06,35.9
-0.568,8.6779,0.85,0.9,1.0,-0.000174,0.000174,1.0,-0.00055494,-8.107e-05,-4.41e-05,36.0
-0.468,8.6779,0.85,0.9,1.0,-0.00023,0.00023,1.0,-0.00056319,-8.841e-05,-5.398e-05,36.1
-0.368,8.6779,0.85,0.9,1.0,-0.000286,0.000286,1.0,-0.00057262,-9.187e-05,5.221e-05,36.2
-0.268,8.6778,0.85,0.9,1.0,-0.000344,0.000344,1.0,-0.00058157,-7.797e-05,0.00012054,36.3
-0.168,8.6778,0.85,0.9,1.0,-0.000403,0.000403,1.0,-0.00058822,-6.776e-05,1.626e-05,36.4
-0.068,8.6778,0.85,0.9,1.0,-0.000462,0.000462,1.0,-0.00059512,-7.472e-05,-6.375e-05,36.5
0.032,8.6777,0.85,0.9,1.0,-0.000522,0.000522,1.0,-0.00060316,-8.051e-05,-2.97e-05,36.6
0.132,8.6776,0.85,0.9,1.0,-0.000583,0.000583,1.0,-0.00061122,-8.066e-05,-1.47e-06,36.7
0.232,8.6776,0.85,0.9,1.0,-0.000644,0.000644,1.0,-0.00061929,-8.081e-05,-1.5e-06,36.8
0.332,8.6775,0.85,0.9,1.0,-0.000706,0.000706,1.0,-0.00062738,-8.096e-05,-1.54e-06,36.9
0.432,8.6774,0.85,0.9,1.0,-0.00077,0.00077,1.0,-0.00063549,-8.112e-05,-2.862e-05,37.0
0.532,8.6774,0.85,0.9,1.0,-0.000833,0.000833,1.0,-0.00064361,-8.668e-05,-7.152e-05,37.1
0.632,8.6773,0.85,0.9,1.0,-0.000898,0.000898,1.0,-0.00065282,-9.542e-05,-7.42e-06,37.2
0.732,8.6772,0.85,0.9,1.0,-0.000964,0.000964,1.0,-0.00066269,-8.817e-05,0.00011886,37.3
0.832,8.6771,0.85,0.9,0.999999,-0.001031,0.001031,0.999999,-0.00067046,-7.165e-05,8.63e-05,37.4
0.932,8.677,0.85,0.9,0.999999,-0.001098,0.001098,0.999999,-0.00067702,-7.091e-05,-3.783e-05,37.5
1.032,8.6769,0.85,0.9,0.999999,-0.001166,0.001166,0.999999,-0.00068464,-7.921e-05,-5.717e-05,37.6
1.132,8.6767,0.85,0.9,0.999999,-0.001235,0.001235,0.999999,-0.00069286,-8.234e-05,-1.657e-05,37.7
1.232,8.6766,0.85,0.9,0.999999,-0.001305,0.001305,0.999999,-0.0007011,-8.253e-05,-1.9e-06,37.8
1.332,8.6765,0.85,0.9,0.999999,-0.001375,0.001375,0.999999,-0.00070937,-8.272e-05,-1.94e-06,37.9
1.432,8.6763,0.85,0.9,0.999999,-0.001447,0.001447,0.999999,-0.00071765,-8.291e-05,-2.324e-05,38.0
1.532,8.6762,0.85,0.9,0.999999,-0.001519,0.001519,0.999999,-0.00072595,-8.737e-05,-7.313e-05,38.1
1.632,8.676,0.85,0.9,0.999999,-0.001592,0.001592,0.999999,-0.00073512,-9.754e-05,-3.924e-05,38.2
1.732,8.6759,0.85,0.9,0.999999,-0.001666,0.001666,0.999999,-0.00074546,-9.521e-05,0.0001077,38.3
1.832,8.6757,0.85,0.9,0.999998,-0.001741,0.001741,0.999998,-0.00075416,-7.6e-05,0.00013086,38.4
1.932,8.6755,0.85,0.9,0.999998,-0.001817,0.001817,0.999998,-0.00076066,-6.904e-05,-1.367e-05,38.5
2.032,8.6753,0.85,0.9,0.999998,-0.001893,0.001893,0.999998,-0.00076797,-7.873e-05,-7.69e-05,38.6
2.132,8.6752,0.85,0.9,0.999998,-0.00197,0.00197,0.999998,-0.0007764,-8.442e-05,-2.959e-05,38.7
2.232,8.675,0.85,0.9,0.999998,-0.002048,0.002048,0.999998,-0.00078486,-8.465e-05,-2.3e-06,38.8
2.332,8.6747,0.85,0.9,0.999998,-0.002127,0.002127,0.999998,-0.00079333,-8.488e-05,-2.34e-06,38.9
2.432,8.6745,0.85,0.9,0.999998,-0.002207,0.002207,0.999998,-0.00080183,-8.512e-05,-4.131e-05,39.0
2.532,8.6743,0.85,0.9,0.999997,-0.002288,0.002288,0.999997,-0.00081036,-9.315e-05,-9.977e-05,39.1
2.632,8.6741,0.85,0.9,0.999997,-0.002369,0.002369,0.999997,-0.00082046,-0.00010507,-3.98e-06,39.2
2.732,8.6738,0.85,0.9,0.999997,-0.002452,0.002452,0.999997,-0.00083137,-9.394e-05,0.00016828,39.3
2.832,8.6736,0.85,0.9,0.999997,-0.002535,0.002535,0.999997,-0.00083925,-7.142e-05,0.00011133,39.4
2.932,8.6733,0.85,0.9,0.999997,-0.00262,0.00262,0.999997,-0.00084566,-7.168e-05,7.58e-06,39.5
3.032,8.6731,0.85,0.9,0.999996,-0.002704,0.002704,0.999996,-0.00085359,-6.99e-05,0.00110587,39.6
3.132,8.6728,0.85,0.9,0.999996,-0.00279,0.00279,0.999996,-0.00085964,0.0001495,0.00484064,39.7
3.232,8.6725,0.85,0.9,0.999996,-0.002876,0.002876,0.999996,-0.00082369,0.00089823,0.00897437,39.8
3.332,8.6722,0.85,0.9,0.999996,-0.002955,0.002955,0.999996,-0.00067999,0.00194437,0.0086477,39.9
3.432,8.6719,0.85,0.9,0.999995,-0.003012,0.003012,0.999995,-0.00043481,0.00262777,0.00438321,40.0
3.5319,8.6716,0.85,0.9,0.999995,-0.003042,0.003042,0.999995,-0.00015444,0.00282101,0.00107023,40.1
3.6319,8.6713,0.85,0.9,0.999995,-0.003043,0.003043,0.999995,0.00012939,0.00284181,7.367e-05,40.2
3.7319,8.671,0.85,0.9,0.999995,-0.003016,0.003016,0.999995,0.00041392,0.00283575,-0.00010505,40.3
3.8319,8.6707,0.85,0.9,0.999996,-0.002961,0.002961,0.999996,0.00069654,0.0028208,-9.867e-05,40.4
3.9319,8.6704,0.85,0.9,0.999996,-0.002877,0.002877,0.999996,0.00097808,0.00281601,-2.593e-05,40.5
4.0319,8.6701,0.85,0.9,0.999996,-0.002765,0.002765,0.999996,0.00125974,0.00281562,-1.364e-05,40.6
4.1319,8.6698,0.85,0.9,0.999997,-0.002625,0.002625,0.999997,0.00154121,0.00281329,-2.755e-05,40.7
4.2319,8.6696,0.85,0.9,0.999997,-0.002457,0.002457,0.999997,0.0018224,0.00281011,4.482e-05,40.8
4.3319,8.6694,0.85,0.9,0.999997,-0.00226,0.00226,0.999997,0.00210323,0.00282225,0.00026945,40.9
4.4319,8.6691,0.85,0.9,0.999998,-0.002036,0.002036,0.999998,0.00238685,0.002864,0.00020705,41.0
4.5319,8.6689,0.85,0.9,0.999998,-0.001783,0.001783,0.999998,0.00267603,0.00286366,-0.00042876,41.1
4.6319,8.6688,0.85,0.9,0.999999,-0.001501,0.001501,0.999999,0.00295958,0.00277824,-0.00068986,41.2
4.7319,8.6686,0.85,0.9,0.999999,-0.001191,0.001191,0.999999,0.00323168,0.00272569,-0.00014574,41.3
4.8319,8.6685,0.85,0.9,1.0,-0.000854,0.000854,1.0,0.00350472,0.0027491,0.00018657,41.4
4.9319,8.6685,0.85,0.9,1.0,-0.00049,0.00049,1.0,0.0037815,0.002763,1.957e-05,41.5
5.0319,8.6684,0.85,0.9,1.0,-9.8e-05,9.8e-05,1.0,0.00405732,0.00275301,-0.00010401,41.6
5.1319,8.6685,0.85,0.9,1.0,0.000321,-0.000321,1.0,0.0043321,0.0027422,-0.00011217,41.7
5.2319,8.6685,0.85,0.9,1.0,0.000768,-0.000768,1.0,0.00460576,0.00273058,0.00017799,41.8
5.3319,8.6686,0.85,0.9,0.999999,0.001242,-0.001242,0.999999,0.00487822,0.0027778,0.00055748,41.9
5.4319,8.6688,0.85,0.9,0.999998,0.001744,-0.001744,0.999998,0.00516132,0.00284207,-0.00022999,42.0
5.5319,8.669,0.85,0.9,0.999997,0.002275,-0.002275,0.999997,0.00544663,0.0027318,-0.00134976,42.1
5.6319,8.6692,0.85,0.9,0.999996,0.002833,-0.002833,0.999996,0.00570768,0.00257212,-0.00076098,42.2
5.7319,8.6695,0.85,0.9,0.999994,0.003416,-0.003416,0.999994,0.00596105,0.0025796,0.00028638,42.3
5.8319,8.6699,0.85,0.9,0.999992,0.004025,-0.004025,0.999992,0.0062236,0.0026294,0.00022453,42.4
5.9319,8.6703,0.85,0.9,0.999989,0.004661,-0.004661,0.999989,0.00648693,0.00262451,-0.00011444,42.5
6.0319,8.6708,0.85,0.9,0.999986,0.005323,-0.005323,0.999986,0.0067485,0.00260651,-0.00018378,42.6
6.1319,8.6714,0.85,0.9,0.999982,0.006011,-0.006011,0.999982,0.00700823,0.00258776,-0.0001912,42.7
6.2319,8.672,0.85,0.9,0.999977,0.006724,-0.006724,0.999977,0.00726605,0.00256827,-0.00019852,42.8
6.3319,8.6727,0.85,0.9,0.999972,0.007464,-0.007464,0.999972,0.00752189,0.00254805,-5.172e-05,42.9
