x,y,Tx,Ty,Nx,Ny,kappa,dkappa,ddkappa
-19.94843851329441,35.34267772167829,0.8849106365226413,0.46576083493233844,-0.46576083493233844,0.8849106365226413,-0.22428900471873955,0.15333431272148618,2.986509415617721
-19.769256671365653,35.431512943588636,0.8969687750819513,0.4420938888151977,-0.4420938888151977,0.8969687750819513,-0.05886080282001833,0.6965787626011632,-0.5841007031860199
-19.589659597125976,35.51951104149961,0.8956456601468121,0.44476830087123614,-0.44476830087123614,0.8956456601468121,0.054342500321725724,-0.0803059685529218,-4.294762841868531
-19.411008964770318,35.609415021210836,0.8871470379256596,0.46148686124173594,-0.46148686124173594,0.8871470379256596,-0.09098319024118705,-1.021326374146249,-0.725837987438054
-19.23483552375729,35.70408771358635,0.9113204207167518,0.4116978027034164,-0.4116978027034164,0.9113204207167518,-0.3541880493367739,-0.3706411635281434,4.903968860263058
-19.04770952296342,35.77353905323641,0.9431831905219278,0.3322731694034538,-0.3322731694034538,0.9431831905219278,-0.23923965565244443,0.9402611699589744,2.9894890261924583
-18.857994123631137,35.83684483610574,0.9465449686021461,0.32257187170123963,-0.32257187170123963,0.9465449686021461,0.02191641864681585,0.8251544469488399,-3.412633067672258
-18.66913398923453,35.902553334169696,0.9402373043316826,0.3405198988919004,-0.3405198988919004,0.9402373043316826,0.09082212312709152,-0.42479205710992884,-5.777373188252306
-18.481964658042763,35.97302908981767,0.9342072651382519,0.35673067678957654,-0.35673067678957654,0.9342072651382519,-0.1480004041971557,-1.4857948283520828,-0.13700987274152351
-18.295457012228646,36.04524334085495,0.9588324506715854,0.283972395673315,-0.283972395673315,0.9588324506715854,-0.5034958082137416,-0.47959600620653825,7.273972653354544
-18.099757166115644,36.086225485132424,0.9865544955099422,0.16343260804760992,-0.16343260804760992,0.9865544955099422,-0.339838806679771,1.423794232989735,2.432835098536608
-17.901460869020806,36.110512738073474,0.9885232868989186,0.15106853156172234,-0.15106853156172234,0.9885232868989186,0.0660218849821524,0.4935380332081051,-4.933421000034346
-17.70554401744103,36.14647009674842,0.9818827696889225,0.1894893572937533,-0.1894893572937533,0.9818827696889225,-0.14242359339652896,-0.5495741670240035,0.9086995926152136
-17.51106615924238,36.18585334382647,0.9955441620070858,0.09429640183243576,-0.09429640183243576,0.9955441620070858,-0.15380778182744903,0.8570178702541905,1.4067421842525623
-17.311076359302344,36.18383346265552,0.9915697861077997,0.1295737209800236,-0.1295737209800236,0.9915697861077997,0.20038355470514727,0.013122706677021478,-4.449805126352641
-17.11873519073956,36.2371213273379,0.9849624948552504,0.17276826569483503,-0.17276826569483503,0.9849624948552504,-0.14855869915664044,-0.9229041802868659,1.6829722908749045
-16.920888651033366,36.252274701794256,0.9974511259698948,0.07135293439717277,-0.07135293439717277,0.9974511259698948,-0.16877811740959914,0.6863116230269833,1.9627031503100234
-16.721909575963387,36.26550835435209,0.9944103656904125,0.10558415877376741,-0.10558415877376741,0.9944103656904125,0.1259659500541529,-0.1378229201628566,-6.10189249335523
-16.524056892376585,36.29440936657463,0.9925959964672056,0.12146266007861578,-0.12146266007861578,0.9925959964672056,-0.22390728547474179,-1.7544453743151085,-0.47529569780330005
-16.32502603109834,36.31407446913828,0.99987674087249,0.015700096232764357,-0.015700096232764357,0.99987674087249,-0.5758121996718906,-0.32794119928417664,8.65633117522162
-16.125719042055838,36.30066408010835,0.9942268441092389,-0.10729852017853805,0.10729852017853805,0.9942268441092389,-0.35508376518841245,1.7080870957735397,2.648668235239883
-15.928132228304225,36.2712410675256,0.9919932500020504,-0.1262908623798404,0.1262908623798404,0.9919932500020504,0.10742263863752531,0.7315260948117767,-6.235858989732892
-15.730097756591027,36.250297453806134,0.9979212447304261,-0.06444516480752455,0.06444516480752455,0.9979212447304261,-0.06247332726370175,-0.7862565001196176,-0.3814001309892884
-15.530894617104108,36.24558769712516,0.9884481946385598,-0.15155908555485548,0.15155908555485548,0.9884481946385598,-0.20707996141032173,0.5789660424160613,2.148702828451739
-15.338693112699382,36.19028325151217,0.9893416468159332,-0.14561282828431188,0.14561282828431188,0.9893416468159332,0.1691130897027228,0.07322463126107806,-5.00538175531325
-15.139640983844375,36.18800238440855,0.9963706323633035,-0.08512081324376003,0.08512081324376003,0.9963706323633035,-0.1777901089058905,-1.423186659709239,0.9898040452403758
-14.944741160763725,36.15662759222383,0.9766827632196946,-0.21468761013213575,0.21468761013213575,0.9766827632196946,-0.4001615741809728,0.4691462493572284,5.694111263773337
-14.75227190882195,36.10285360930218,0.9702579023725307,-0.24207352782932123,0.24207352782932123,0.9702579023725307,0.00986839083700086,0.8544578458000958,-2.8421839612667776
-14.556945276206298,36.05987484470901,0.9774715201403441,-0.211067328865524,0.211067328865524,0.9774715201403441,-0.058378435860934504,-0.6677273351494826,-2.6049559449894852
-14.361287110885813,36.0184275004826,0.9643098204619385,-0.2647764342585938,0.2647764342585938,0.9643098204619385,-0.2572225432227922,-0.1875245321956985,2.5495360846853465
-14.172066870175112,35.95419643118497,0.9507393303436634,-0.3099914768679483,0.3099914768679483,0.9507393303436634,-0.1333882487392139,0.35208709872465593,0.7116361548949636
-13.981254016845783,35.894516543693236,0.9487996583364781,-0.31587845499219186,0.31587845499219186,0.9487996583364781,-0.11638770373292981,0.09712992976228692,-1.9305717131339744
-13.79301431956687,35.828000628946896,0.9352974467731295,-0.35386251008733016,0.35386251008733016,0.9352974467731295,-0.09453627683429913,-0.4201415865289339,-1.8056472853117949
-13.60767147293559,35.753174495589754,0.9361975127801124,-0.35147433341587775,0.35147433341587775,0.9361975127801124,-0.2844443383445034,-0.625128984362431,3.6832229271230634
-13.41906615570042,35.68761018800591,0.8885164548461644,-0.4588447442847326,0.4588447442847326,0.8885164548461644,-0.3445878705792716,1.0531475843202915,3.31414359541846
-13.256127735165382,35.57163143515201,0.8801365176442129,-0.4747206549032612,0.4747206549032612,0.8801365176442129,0.13681469538361324,0.700528453804953,-5.3177020000829645
-13.071094540298715,35.499924175847944,0.9120168370846521,-0.41015275053300326,0.41015275053300326,0.9120168370846521,-0.06437648905729035,-1.0739332157128942,-1.884374920839625
-12.895087341205508,35.409264135980735,0.8679422814392941,-0.4966650642281581,0.4966650642281581,0.8679422814392941,-0.2927585909015445,-0.05322151453089712,3.7355341459477596
-12.726166315158093,35.30254492292172,0.8580233543181988,-0.5136106632796607,0.5136106632796607,0.8580233543181988,-0.0856650948696492,0.4202804426662097,0.0008719617078030081
-12.552219972439964,35.20402457484017,0.8503778523104243,-0.5261724986067968,0.5261724986067968,0.8503778523104243,-0.12464641383506062,-0.05287272984777592,-1.1636099600870446
-12.386347884229865,35.09228178825946,0.8314013990291605,-0.5556722988347289,0.5556722988347289,0.8314013990291605,-0.10681418680875956,-0.045163541368608215,-1.2447722245024422
-12.219662151837948,34.98175748594042,0.8271040003079041,-0.5620488970483846,0.5620488970483846,0.8271040003079041,-0.1427118303825039,-0.5507816196487528,-0.7982289087640617
-12.05555117711815,34.867492735963545,0.798274961184024,-0.6022931813696983,0.6022931813696983,0.798274961184024,-0.3271268346682607,-0.36445510487423294,3.7855104879445287
-11.901059866061436,34.741374167381394,0.7468807938488362,-0.6649579458554303,0.6649579458554303,0.7468807938488362,-0.2884938723321971,0.9634225755290587,3.8253943621614006
-11.757498053692236,34.60213205947893,0.7237982424339982,-0.6900116624007026,0.6900116624007026,0.7237982424339982,0.05824219554336282,1.1657026399903274,-3.6464850844970385
-11.611554292750007,34.46538258546884,0.7621937062251668,-0.647349012646119,0.647349012646119,0.7621937062251668,0.17778718366393392,-0.4951714582697568,-5.701363704411447
-11.453133089127487,34.34362774792948,0.7708897691474313,-0.6369685657847328,0.6369685657847328,0.7708897691474313,-0.1398263877645399,-1.1148428417742515,0.23549840002424896
-11.303996820829669,34.21125488832462,0.7248928999809456,-0.6888615779215783,0.6888615779215783,0.7248928999809456,-0.2681499530457667,-0.4009720982600572,2.88057649921193
-11.163772249647216,34.06864979673375,0.698409757478234,-0.7156981211789425,0.7156981211789425,0.698409757478234,-0.3002152270685628,0.03738775791052071,3.4316678489642283
-11.024636439570981,33.924979248762256,0.6367999277277916,-0.7710290798748501,0.7710290798748501,0.6367999277277916,-0.25319484988155844,0.9716950413256342,1.4611111869633826
-10.909895694078575,33.76125936134168,0.6228691200503451,-0.7823260504753135,0.7823260504753135,0.6228691200503451,0.08846278946169088,0.6218322326958738,-4.917336164838845
-10.776367813976515,33.61315288417614,0.6635774621070564,-0.748107573651932,0.748107573651932,0.6635774621070564,-0.004461956803208917,-0.9952394246099041,-2.9008033877566533
-10.645210521048616,33.462857149264835,0.6215169278129115,-0.7834007265869009,0.7834007265869009,0.6215169278129115,-0.3096329803822708,-0.5384891224067876,4.334144213506229
-10.528383885801132,33.30057766567308,0.5663728878910549,-0.8241491017155204,0.8241491017155204,0.5663728878910549,-0.21985760576592395,0.7384182607925874,2.5958608024744287
-10.418739443985595,33.133311122757405,0.5501704872962037,-0.8350523486035039,0.8350523486035039,0.5501704872962037,-0.01426567606523574,0.4998551985829841,-2.987357712160501
-10.308316350914037,32.96655772803162,0.5616560091779502,-0.8273708463277681,0.8273708463277681,0.5616560091779502,-0.01991552633273031,-0.45652482407161304,-1.6157057047708538
-10.194103343475163,32.802401531196,0.5434615275508251,-0.8394340701033705,0.8394340701033705,0.5434615275508251,-0.19687560569388096,-0.1464270833253575,2.6002554391179853
-10.091404901767746,32.63151494877644,0.4949582356403479,-0.8689167595023773,0.8689167595023773,0.4949582356403479,-0.07848635966287332,0.5835773515755811,-0.3485006844980277
-9.996666586500577,32.45579429300131,0.5169113405050503,-0.8560389337145164,0.8560389337145164,0.5169113405050503,0.03655533493635149,-0.2858273571245686,-2.827948542988695
-9.88509806968034,32.2898573631921,0.5075997297875744,-0.8615930038601451,0.8615930038601451,0.5075997297875744,-0.19281730251270077,-0.5476020656198971,1.3895678964189646
-9.79400836746459,32.11180493790604,0.44960883073675245,-0.893225553442813,0.893225553442813,0.44960883073675245,-0.18248549131160735,0.26999980144301733,1.2469060898517752
-9.705260128014126,31.932578248563512,0.4432622126531818,-0.8963919906121997,0.8963919906121997,0.4432622126531818,-0.08481738193549382,-0.04883962967918702,-0.3816594646879147
-9.616705318884465,31.753251855505795,0.41901289636363576,-0.9079802765843359,0.9079802765843359,0.41901289636363576,-0.20202134318328216,0.11733601556785145,2.935058574847439
-9.537902493256711,31.56992250976815,0.3695295213785391,-0.9292189853877733,0.9292189853877733,0.3695295213785391,-0.037882975708353236,1.1251838002597887,0.10994488765369653
-9.46925719148267,31.382478774019646,0.40529849425882414,-0.9141844018139894,0.9141844018139894,0.40529849425882414,0.24805217692063336,0.16131397062933006,-5.595082201573237
-9.376292623729759,31.20539803214602,0.45933209125280705,-0.888264611444764,0.888264611444764,0.45933209125280705,0.0266426125433788,-1.1128490803695061,-0.4851421443486916
-9.285528133274308,31.02718023597184,0.41513498647838204,-0.9097598215937445,0.9097598215937445,0.41513498647838204,-0.19708745522716917,-0.03274288711014659,4.840157128670371
-9.210492498980575,30.842050454068804,0.38811400944537133,-0.9216113636771147,0.9216113636771147,0.38811400944537133,0.013545457699320161,0.8232137710986422,0.3156189791463033
-9.130491011538233,30.659030749721794,0.42003453905924804,-0.9075081134559795,0.9075081134559795,0.42003453905924804,0.13219805321228775,0.09350470454837474,-3.5204581110674447
-9.042627313015277,30.479368331375994,0.4362484643934455,-0.8998262428459005,0.8998262428459005,0.4362484643934455,0.05094733951867006,-0.5849694733283358,-1.4316237923315271
-8.955994960639936,30.299107131217887,0.43845457309041735,-0.8987533462167923,0.8987533462167923,0.43845457309041735,-0.1017897361190466,-0.4791448123842361,2.802045458836185
-8.867249316765536,30.11987484982495,0.3991912829395352,-0.9168676619940712,0.9168676619940712,0.3991912829395352,-0.1407105854350244,0.5358487102061384,3.0370096552777004
-8.796551447234298,29.932895223282788,0.3873192370581736,-0.9219456592381281,0.9219456592381281,0.3873192370581736,0.1125497479634088,0.7356590497268441,-3.142349871369646
-8.712579110254753,29.75170949199465,0.43997943200325984,-0.8980078448455238,0.8980078448455238,0.43997943200325984,0.15355303445571325,-0.7210912383417201,-3.8071580677464576
-8.620735251534057,29.57405044212824,0.4431902764210187,-0.8964275591876834,0.8964275591876834,0.4431902764210187,-0.17588674737327922,-0.7872041773717389,4.078298650180244
-8.53556274703747,29.393663851425575,0.3756833152833911,-0.9267480976978618,0.9267480976978618,0.3756833152833911,-0.1613286364929823,0.9102282217303775,3.3167037515613207
-8.470927446556026,29.204499566069355,0.38468792717962746,-0.9230466882331747,0.9230466882331747,0.38468792717962746,0.18820454131887177,0.5394773232527895,-4.685194204962204
-8.382056149327061,29.025329555942545,0.4440665981748387,-0.8959937758631059,0.8959937758631059,0.4440665981748387,0.05446229280813353,-0.9638494602545039,-1.4057247638222488
-8.293300819198175,28.84610207975914,0.40479629201180894,-0.9144068853378503,0.9144068853378503,0.40479629201180894,-0.1973352427829298,-0.022812582276110077,5.144448324888029
-8.22046439884774,28.66030494438366,0.37222159366389906,-0.9281438871121492,0.9281438871121492,0.37222159366389906,0.0453372598976895,1.0939298697007078,-0.5370427238019352
-8.144808020097035,28.47583155781209,0.42130092187333024,-0.906920902396029,0.906920902396029,0.42130092187333024,0.24023670509735343,-0.23762967179688418,-5.527767951767132
-8.05237861153976,28.298472092873467,0.4592775453196814,-0.888292815666686,0.888292815666686,0.4592775453196814,-0.049714608821064175,-1.117177311006145,1.3985533740978375
-7.961098450378764,28.120517232927405,0.40315760702929226,-0.9151305556458015,0.9151305556458015,0.40315760702929226,-0.20663421930510453,0.3217916778422508,4.74017685334813
-7.891402450561247,27.933071065896712,0.38458192106791383,-0.9230908600865574,0.9230908600865574,0.38458192106791383,0.07900206231583616,0.7788934303331071,-2.33824184936925
-7.807455779407811,27.75173716937489,0.43181186023543533,-0.9019636951422793,0.9019636951422793,0.43181186023543533,0.1049231528281383,-0.6135050619054492,-3.0876681367553203
-7.718769174135842,27.57247664446447,0.42300017909793153,-0.9061295925362859,0.9061295925362859,0.42300017909793153,-0.16639996244634356,-0.4561738243690211,3.9514965984472705
-7.638477783596213,27.389761051967827,0.37087705412760497,-0.9286819696211209,0.9286819696211209,0.37087705412760497,-0.07754637691947014,0.9670935774734591,1.7967165671545593
-7.570747923159487,27.201829106762645,0.3947836149883629,-0.9187741220304643,0.9187741220304643,0.3947836149883629,0.2204374685430401,0.26251280249280257,-5.0917115134331254
-7.480940374687826,27.0231265487577,0.45093178401970085,-0.8925584105036398,0.8925584105036398,0.45093178401970085,0.02745874407765089,-1.069591027899791,-0.39722111630654366
-7.39037567679948,26.84480666741509,0.40488360273481316,-0.9143682290035122,0.9143682290035122,0.40488360273481316,-0.20739894261687636,0.1036243559701851,5.295634478408267
-7.319398198304128,26.658308036149077,0.37569118101873417,-0.9267449090623736,0.9267449090623736,0.37569118101873417,0.06890848646572494,1.048662763463516,-0.601874608356514
-7.2405744000487955,26.47528090366601,0.4298631488713344,-0.902894048721519,0.902894048721519,0.4298631488713344,0.21206616276853,-0.1371254873724205,-3.419858882943945
-7.147893436436301,26.298075647714654,0.45267463416217724,-0.8916757625868403,0.8916757625868403,0.45267463416217724,0.014058291516756728,-0.3192807897140621,3.1065155829986044
-7.0595283660498085,26.118657518465387,0.4349916042157198,-0.9004345030381158,0.9004345030381158,0.4349916042157198,0.08435384688290515,1.1054807458270213,4.351998528526354
-6.973902644219148,25.93791395492583,0.4826307060118686,-0.875823950111984,0.875823950111984,0.4826307060118686,0.4562505898475653,1.4215186216964797,-1.7039942220502073
-6.866952248586865,25.769192029028673,0.5912745436453263,-0.8064703367070022,0.8064703367070022,0.5912745436453263,0.6529612955614971,0.42388305700693824,-5.7526318440934885
-6.738539182069081,25.616889394324165,0.6919025037135653,-0.7219909385145578,0.7219909385145578,0.6919025037135653,0.6258038126503406,-0.8795341159409157,-3.959702333536679
-6.591780851025334,25.482054383895857,0.7718762256660244,-0.6357728228043471,0.6357728228043471,0.7718762256660244,0.30114764918513076,-1.1599978764077334,4.1401376204228795
-6.430864474836285,25.363466357548923,0.7737199456652526,-0.6335277702390513,0.6335277702390513,0.7737199456652526,0.16180466208724717,0.7765209322282364,5.7242500513248435
-6.282777834901764,25.229040366487286,0.811634668109922,-0.5841653493888523,0.5841653493888523,0.811634668109922,0.6117560220764253,1.1297021441222044,-5.018971528605497
-6.109281621732952,25.132010547291284,0.9031348835108902,-0.42935692858374963,0.42935692858374963,0.9031348835108902,0.613685519736129,-1.2310676792139625,-5.119588069409606
-5.923781958381788,25.05837110131878,0.9291909903274213,-0.36959990999985415,0.36959990999985415,0.9291909903274213,0.11932895039084022,-0.9181330836416381,5.032093483228605
-5.738437616557435,24.984501679508828,0.9226515703046099,-0.3856346324758412,0.3856346324758412,0.9226515703046099,0.24643228627947364,0.7817697140774795,0.5426528508009689
-5.556545045710221,24.90487949472789,0.9612452217550397,-0.2756947832798158,0.2756947832798158,0.9612452217550397,0.43203683602183207,-0.7010719433212506,-4.534118968330815
-5.35870142625267,24.875589526480457,0.974508350473198,-0.22435120864677588,0.22435120864677588,0.974508350473198,-0.03399649104902659,-1.0318778732548466,4.676059338534165
-5.1681685012519125,24.81546748803039,0.9576042038601337,-0.2880871026993745,0.2880871026993745,0.9576042038601337,0.01928568671989342,1.1693517920924155,3.6125526994851906
-4.97595368276026,24.760443114170474,0.9762365731552698,-0.2167075060663317,0.2167075060663317,0.9762365731552698,0.43374422578793964,0.41314320653922965,-5.619750353981661
-4.779561197943267,24.729203439074517,0.9928484384250605,-0.11938160775755188,0.11938160775755188,0.9928484384250605,0.18454296933558528,-1.078548349500249,0.14652371625289165
-4.580638317229607,24.71290979278743,0.9895433317932981,-0.14423586403273264,0.14423586403273264,0.9895433317932981,0.002324885987840013,0.4717526930403863,5.1439204128008065
-4.384933662600948,24.67168251836046,0.9929575579063328,-0.11847057928006746,0.11847057928006746,0.9929575579063328,0.3732440465517398,0.9790198156200737,-2.605850283538428
-4.185106135144662,24.665718524276098,0.999992538779812,0.0038616540496864294,-0.0038616540496864294,0.999992538779812,0.3939328122358695,-0.570587420374985,-3.250189997503037
-3.9854442748720404,24.673225219682823,0.9992290962053851,0.039258162087352104,-0.039258162087352104,0.9992290962053851,0.14500907840174582,-0.32105618338114106,3.5034014712007178
-3.785657858698159,24.681412227793942,0.9980851451046149,0.06185493594973624,-0.06185493594973624,0.9980851451046149,0.2655103388834131,0.8307731681053021,1.4192305209290101
-3.5870132225980558,24.697917428899313,0.9894365044342687,0.14496687088542495,-0.14496687088542495,0.9894365044342687,0.47731834564386666,0.24663602499046297,-4.123740040643026
-3.391404442324175,24.73917610031278,0.9684282547643561,0.2492924093552836,-0.2492924093552836,0.9684282547643561,0.36416474887959827,-0.8187228481519082,-1.6311422214786644
-3.200102396412283,24.797515857167976,0.9578369781274148,0.2873122227327102,-0.2873122227327102,0.9578369781274148,0.14982920638310335,-0.40582086360100283,3.5220257445575642
-3.008274711664698,24.854099471433784,0.9517364370713581,0.3069165103806909,-0.3069165103806909,0.9517364370713581,0.20183640343919712,0.5900874496711176,3.7711970150475547
-2.819653431144122,24.920203257008794,0.9315366398155849,0.3636474648141047,-0.3636474648141047,0.9315366398155849,0.3858641862515504,1.1026579424180192,0.647082824742416
-2.6362316629065647,24.999335316917424,0.8931121964644376,0.44983396322292346,-0.44983396322292346,0.8931121964644376,0.6428995804064048,0.848920579568084,-3.4093776225609074
-2.4644553932825835,25.099105909702132,0.8087438424433097,0.5881610215098071,-0.5881610215098071,0.8087438424433097,0.725432418078784,-0.26109310660634377,-4.277076505604844
-2.3155106509903822,25.232580490591193,0.7291006513880968,0.6844064802020756,-0.6844064802020756,0.7291006513880968,0.5384623377638673,-0.8619100226738536,-2.732973422827724
-2.172898484881433,25.37279025915036,0.6629709853527321,0.7486450844905611,-0.7486450844905611,0.6629709853527321,0.38066840900924254,-1.3542824757374334,-0.4195307553045319
-2.051603471971015,25.53059174100738,0.6176124812258047,0.7864825573278013,-0.7864825573278013,0.6176124812258047,-0.0032506525311061392,-1.0297223247956664,4.1523576625289165
-1.9271614788707465,25.685717660704444,0.6639576446488895,0.74777017596306,-0.74777017596306,0.6639576446488895,-0.031220520909024052,0.30666058927413353,1.976315565236036
-1.7874067437685397,25.828138482925386,0.6273264565948901,0.7787563847549,-0.7787563847549,0.6273264565948901,0.11941358317854729,-0.23919609870125189,-1.0248218884093812
-1.6777170315732255,25.995375342016054,0.6277287682012266,0.7784321316020864,-0.7784321316020864,0.6277287682012266,-0.1268989603895248,-0.1032681660896189,2.5852214892938012
-1.5378624788016364,26.13759263565428,0.6657913140122229,0.7461380007275459,-0.7461380007275459,0.6657913140122229,0.07810631674269973,0.7948924970162687,-1.156839048811633
-1.4128882673722976,26.2921632401117,0.6033048700442111,0.7975106417715215,-0.7975106417715215,0.6033048700442111,0.19105803841698268,-0.5660037856142721,-3.380023699139597
-1.2975525575727875,26.455259090906395,0.60696532524294,0.7947283082536327,-0.7947283082536327,0.60696532524294,-0.14829519750300915,-0.5571169826395702,3.1918347946327112
-1.1704185840253003,26.609640224768157,0.6494482390806998,0.7604057961070221,-0.7604057961070221,0.6494482390806998,-0.031788754638845416,0.7107301322388124,0.6408901687443419
-1.0378206458499017,26.75936592994811,0.6169933238367983,0.7869683782165819,-0.7869683782165819,0.6169933238367983,0.13599685539251585,-0.30076091514183345,-2.7619843230393193
-0.9243099267322329,26.923549181984388,0.6073142594629328,0.794461692089577,-0.794461692089577,0.6073142594629328,-0.15209312069557882,-0.3940635969769153,2.3091305665408304
