x,y,left_dist,right_dist
-24.534034686636502,29.486719330238415,1.300999418175401,1.366049389084171
-24.468984686636503,29.551769330238415,1.300999418175401,1.366049389084171
-24.468984686636503,29.616819330238414,1.300999418175401,1.366049389084171
-24.403934686636504,29.681869330238413,1.300999418175401,1.366049389084171
-24.403934686636504,29.746919330238413,1.300999418175401,1.366049389084171
-24.338884686636504,29.811969330238412,1.300999418175401,1.366049389084171
-24.338884686636504,29.87701933023841,1.300999418175401,1.366049389084171
-24.273834686636505,29.942069330238425,1.300999418175401,1.366049389084171
-24.273834686636505,30.007119330238424,1.4310992844504085,1.4961492519254271
-24.273834686636505,30.072169330238424,1.1708994763578608,1.4310993599929414
-24.208784686636506,30.137219330238423,1.300999418175401,1.366049389084171
-24.208784686636506,30.202269330238423,1.1708994763578608,1.4310993599929414
-24.143734686636506,30.267319330238422,1.3009995400271026,1.431099494029813
-24.078684686636507,30.33236933023842,1.300999418175401,1.366049389084171
-24.078684686636507,30.39741933023842,1.300999418175401,1.366049389084171
-24.013634686636507,30.46246933023842,1.366049389084171,1.366049389084171
-24.013634686636507,30.52751933023842,1.300999418175401,1.366049389084171
-23.948584686636508,30.59256933023842,1.366049389084171,1.366049389084171
-23.948584686636508,30.65761933023842,1.300999418175401,1.366049389084171
-23.8835346866365,30.722669330238418,1.300999418175401,1.366049389084171
-23.8835346866365,30.787719330238417,1.4310992844504085,1.5611992194004456
-23.8835346866365,30.852769330238417,1.1708994763578608,1.4310993599929414
-23.818484686636502,30.917819330238416,1.300999418175401,1.366049389084171
-23.818484686636502,30.982869330238415,1.1708994763578608,1.4310993599929414
-23.753434686636503,31.047919330238415,1.3009995400271026,1.431099494029813
-23.688384686636503,31.112969330238414,1.300999418175401,1.366049389084171
-23.688384686636503,31.178019330238413,1.300999418175401,1.366049389084171
-23.623334686636504,31.243069330238413,1.300999418175401,1.366049389084171
-23.623334686636504,31.308119330238412,1.300999418175401,1.366049389084171
-23.558284686636505,31.37316933023841,1.300999418175401,1.366049389084171
-23.558284686636505,31.438219330238425,1.300999418175401,1.366049389084171
-23.493234686636505,31.503269330238425,1.300999418175401,1.366049389084171
-23.493234686636505,31.568319330238424,1.300999418175401,1.366049389084171
-23.428184686636506,31.633369330238423,1.300999418175401,1.366049389084171
-23.428184686636506,31.698419330238423,1.300999418175401,1.366049389084171
-23.363134686636506,31.763469330238422,1.300999418175401,1.366049389084171
-23.363134686636506,31.82851933023842,1.300999418175401,1.366049389084171
-23.298084686636507,31.89356933023842,1.3009995400271026,1.431099494029813
-23.233034686636508,31.95861933023842,1.300999418175401,1.366049389084171
-23.233034686636508,32.02366933023842,1.300999418175401,1.366049389084171
-23.1679846866365,32.08871933023842,1.300999418175401,1.366049389084171
-23.1679846866365,32.15376933023842,1.300999418175401,1.366049389084171
-23.1029346866365,32.21881933023842,1.3009995400271026,1.431099494029813
-23.037884686636502,32.28386933023842,1.300999418175401,1.366049389084171
-23.037884686636502,32.34891933023842,1.300999418175401,1.366049389084171
-22.972834686636503,32.413969330238416,1.300999418175401,1.366049389084171
-22.972834686636503,32.479019330238415,1.300999418175401,1.4310993599929414
-22.907784686636504,32.544069330238415,1.3009995400271026,1.431099494029813
-22.842734686636504,32.609119330238414,1.3009995400271026,1.431099494029813
-22.777684686636505,32.67416933023841,1.366049389084171,1.366049389084171
-22.777684686636505,32.73921933023841,1.300999418175401,1.366049389084171
-22.712634686636505,32.80426933023841,1.3009995400271026,1.431099494029813
-22.647584686636506,32.86931933023841,1.3009995400271026,1.3009995400271026
-22.582534686636507,32.934369330238425,1.366049389084171,1.366049389084171
-22.582534686636507,32.999419330238425,1.300999418175401,1.366049389084171
-22.517484686636507,33.064469330238424,1.3009995400271026,1.3009995400271026
-22.452434686636508,33.12951933023842,1.3009995400271026,1.3009995400271026
-22.3873846866365,33.19456933023842,1.366049389084171,1.366049389084171
-22.3873846866365,33.25961933023842,1.300999418175401,1.4310993599929414
-22.322334686636502,33.32466933023842,1.2359495630257478,1.3009995400271026
-22.257284686636503,33.38971933023842,1.3009995400271026,1.3009995400271026
-22.192234686636503,33.45476933023842,1.3009995400271026,1.3009995400271026
-22.127184686636504,33.51981933023842,1.3009995400271026,1.3009995400271026
-22.062134686636504,33.58486933023842,1.366049389084171,1.366049389084171
-22.062134686636504,33.64991933023842,1.300999418175401,1.4310993599929414
-21.997084686636505,33.71496933023842,1.2359495630257478,1.3009995400271026
-21.932034686636506,33.78001933023842,1.2359495630257478,1.3009995400271026
-21.866984686636506,33.84506933023842,1.2359495630257478,1.3009995400271026
-21.801934686636507,33.910119330238416,1.2359495630257478,1.3009995400271026
-21.736884686636508,33.975169330238415,1.2359495630257478,1.3009995400271026
-21.6718346866365,34.040219330238415,1.2359495630257478,1.3009995400271026
-21.6067846866365,34.105269330238414,1.2359495630257478,1.3009995400271026
-21.541734686636502,34.170319330238414,1.2359495630257478,1.3009995400271026
-21.476684686636503,34.23536933023841,1.2359495630257478,1.3009995400271026
-21.411634686636503,34.30041933023841,1.366049389084171,1.4310993599929414
-21.346584686636504,34.30041933023841,1.366049389084171,1.366049389084171
-21.281534686636505,34.36546933023841,1.3009995400271026,1.3009995400271026
-21.216484686636505,34.43051933023841,1.3009995400271026,1.3009995400271026
-21.151434686636506,34.495569330238425,1.3009995400271026,1.3009995400271026
-21.086384686636507,34.560619330238424,1.3009995400271026,1.3009995400271026
-21.021334686636507,34.62566933023842,1.3009994181754012,1.4310993599929414
-20.956284686636508,34.62566933023842,1.366049389084171,1.366049389084171
-20.8912346866365,34.69071933023842,1.3009995400271026,1.3009995400271026
-20.826184686636502,34.75576933023842,1.3009995400271026,1.3009995400271026
-20.761134686636503,34.82081933023842,1.3009995400271026,1.431099494029813
-20.696084686636503,34.88586933023842,1.3009994181754012,1.4310993599929414
-20.631034686636504,34.88586933023842,1.366049389084171,1.366049389084171
-20.565984686636504,34.95091933023842,1.3009995400271026,1.431099494029813
-20.500934686636505,35.01596933023842,1.3009995400271026,1.431099494029813
-20.435884686636506,35.08101933023842,1.3009994181754012,1.4310993599929414
-20.370834686636506,35.08101933023842,1.3009994181754012,1.366049389084171
-20.305784686636507,35.14606933023842,1.3009994181754012,1.366049389084171
-20.240734686636507,35.14606933023842,1.3009994181754012,1.366049389084171
-20.175684686636508,35.21111933023842,1.3009995400271026,1.431099494029813
-20.1106346866365,35.27616933023842,1.3009994181754012,1.366049389084171
-20.045584686636502,35.27616933023842,1.3009994181754012,1.366049389084171
-19.980534686636503,35.34121933023842,1.3009994181754012,1.366049389084171
-19.915484686636503,35.34121933023842,1.3009994181754012,1.366049389084171
-19.850434686636504,35.406269330238416,1.3009994181754012,1.366049389084171
-19.785384686636505,35.406269330238416,1.3009994181754012,1.366049389084171
-19.720334686636505,35.471319330238416,1.3009994181754012,1.366049389084171
-19.655284686636506,35.471319330238416,1.3009994181754012,1.366049389084171
-19.590234686636506,35.536369330238415,1.3009994181754012,1.366049389084171
-19.525184686636507,35.536369330238415,1.3009994181754012,1.366049389084171
-19.460134686636508,35.601419330238414,1.3009994181754012,1.366049389084171
-19.3950846866365,35.601419330238414,1.3009994181754012,1.366049389084171
-19.330034686636502,35.666469330238414,1.3009994181754012,1.366049389084171
-19.264984686636502,35.666469330238414,1.3009994181754012,1.366049389084171
-19.199934686636503,35.73151933023841,1.3009994181754012,1.366049389084171
-19.134884686636504,35.73151933023841,1.4310992844504085,1.4961492519254271
-19.069834686636504,35.73151933023841,1.366049389084171,1.366049389084171
-19.004784686636505,35.79656933023841,1.3009994181754012,1.366049389084171
-18.939734686636506,35.79656933023841,1.366049389084171,1.366049389084171
-18.874684686636506,35.86161933023841,1.3009994181754012,1.366049389084171
-18.809634686636507,35.86161933023841,1.4310992844504085,1.4961492519254271
-18.744584686636507,35.86161933023841,1.366049389084171,1.366049389084171
-18.679534686636508,35.92666933023841,1.3009994181754012,1.366049389084171
-18.6144846866365,35.92666933023841,1.36604931697539,1.4310992844504085
-18.549434686636502,35.92666933023841,1.366049389084171,1.366049389084171
-18.484384686636503,35.991719330238425,1.3009994181754012,1.366049389084171
-18.419334686636503,35.991719330238425,1.36604931697539,1.4310992844504085
-18.354284686636504,35.991719330238425,1.366049389084171,1.366049389084171
-18.289234686636505,36.056769330238424,1.3009994181754012,1.4310993599929414
-18.224184686636505,36.056769330238424,1.36604931697539,1.4310992844504085
-18.159134686636506,36.056769330238424,1.36604931697539,1.4310992844504085
-18.094084686636506,36.056769330238424,1.366049389084171,1.366049389084171
-18.029034686636507,36.121819330238424,1.3009994181754012,1.4310993599929414
-17.963984686636508,36.121819330238424,1.36604931697539,1.4310992844504085
-17.898934686636508,36.121819330238424,1.36604931697539,1.36604931697539
-17.8338846866365,36.121819330238424,1.36604931697539,1.36604931697539
-17.768834686636502,36.121819330238424,1.366049389084171,1.366049389084171
-17.703784686636503,36.18686933023842,1.366049389084171,1.4310993599929414
-17.638734686636504,36.18686933023842,1.36604931697539,1.36604931697539
-17.573684686636504,36.18686933023842,1.36604931697539,1.36604931697539
-17.508634686636505,36.18686933023842,1.36604931697539,1.36604931697539
-17.443584686636505,36.18686933023842,1.36604931697539,1.36604931697539
-17.378534686636506,36.18686933023842,1.4310992844504085,1.3009993495003713
-17.313484686636507,36.18686933023842,1.4310992844504085,1.3009993495003713
-17.248434686636507,36.18686933023842,1.4310993599929414,1.366049389084171
-17.183384686636508,36.25191933023842,1.366049389084171,1.4310993599929414
-17.1183346866365,36.25191933023842,1.36604931697539,1.36604931697539
-17.053284686636502,36.25191933023842,1.36604931697539,1.3009993495003713
-16.988234686636503,36.25191933023842,1.36604931697539,1.3009993495003713
-16.923184686636503,36.25191933023842,1.36604931697539,1.3009993495003713
-16.858134686636504,36.25191933023842,1.36604931697539,1.3009993495003713
-16.793084686636504,36.25191933023842,1.36604931697539,1.3009993495003713
-16.728034686636505,36.25191933023842,1.4310992844504085,1.3009993495003713
-16.662984686636506,36.25191933023842,1.4310992844504085,1.3009993495003713
-16.597934686636506,36.25191933023842,1.4961493309017113,1.4310993599929414
-16.532884686636507,36.31696933023842,1.4310993599929414,1.4961493309017113
-16.467834686636508,36.31696933023842,1.36604931697539,1.36604931697539
-16.402784686636508,36.31696933023842,1.36604931697539,1.36604931697539
-16.3377346866365,36.31696933023842,1.36604931697539,1.36604931697539
-16.272684686636502,36.31696933023842,1.36604931697539,1.36604931697539
-16.207634686636503,36.31696933023842,1.36604931697539,1.36604931697539
-16.142584686636503,36.31696933023842,1.36604931697539,1.36604931697539
-16.077534686636504,36.31696933023842,1.4310993599929414,1.4961493309017113
-16.012484686636505,36.25191933023842,1.4961493309017113,1.4310993599929414
-15.947434686636505,36.25191933023842,1.4310992844504085,1.3009993495003713
-15.882384686636506,36.25191933023842,1.4310992844504085,1.3009993495003713
-15.817334686636507,36.25191933023842,1.36604931697539,1.3009993495003713
-15.752284686636507,36.25191933023842,1.36604931697539,1.3009993495003713
-15.687234686636508,36.25191933023842,1.36604931697539,1.3009993495003713
-15.622184686636508,36.25191933023842,1.36604931697539,1.3009993495003713
-15.557134686636502,36.25191933023842,1.36604931697539,1.36604931697539
-15.492084686636503,36.25191933023842,1.4310993599929414,1.4310993599929414
-15.427034686636503,36.18686933023842,1.4961493309017113,1.366049389084171
-15.361984686636504,36.18686933023842,1.4310992844504085,1.3009993495003713
-15.296934686636504,36.18686933023842,1.4310992844504085,1.3009993495003713
-15.231884686636505,36.18686933023842,1.36604931697539,1.3009993495003713
-15.166834686636506,36.18686933023842,1.36604931697539,1.36604931697539
-15.101784686636506,36.18686933023842,1.36604931697539,1.36604931697539
-15.036734686636507,36.18686933023842,1.36604931697539,1.36604931697539
-14.971684686636507,36.18686933023842,1.366049389084171,1.366049389084171
-14.906634686636508,36.121819330238424,1.4310993599929414,1.366049389084171
-14.841584686636502,36.121819330238424,1.4310992844504085,1.36604931697539
-14.776534686636502,36.121819330238424,1.36604931697539,1.36604931697539
-14.711484686636503,36.121819330238424,1.36604931697539,1.4310992844504085
-14.646434686636503,36.121819330238424,1.366049389084171,1.366049389084171
-14.581384686636504,36.056769330238424,1.366049389084171,1.366049389084171
-14.516334686636505,36.056769330238424,1.36604931697539,1.4310992844504085
-14.451284686636505,36.056769330238424,1.36604931697539,1.4310992844504085
-14.386234686636506,36.056769330238424,1.366049389084171,1.366049389084171
-14.321184686636506,35.991719330238425,1.366049389084171,1.366049389084171
-14.256134686636507,35.991719330238425,1.36604931697539,1.4310992844504085
-14.191084686636508,35.991719330238425,1.366049389084171,1.366049389084171
-14.126034686636508,35.92666933023841,1.366049389084171,1.366049389084171
-14.060984686636502,35.92666933023841,1.4310992844504085,1.4310992844504085
-13.995934686636502,35.92666933023841,1.3009994181754012,1.366049389084171
-13.930884686636503,35.86161933023841,1.366049389084171,1.366049389084171
-13.865834686636504,35.86161933023841,1.4310992844504085,1.4961492519254271
-13.800784686636504,35.86161933023841,1.3009994181754012,1.366049389084171
-13.735734686636505,35.79656933023841,1.366049389084171,1.366049389084171
-13.670684686636505,35.79656933023841,1.3009994181754012,1.366049389084171
-13.605634686636506,35.73151933023841,1.366049389084171,1.366049389084171
-13.540584686636507,35.73151933023841,1.4310992844504085,1.4961492519254271
-13.475534686636507,35.73151933023841,1.3009994181754012,1.366049389084171
-13.410484686636508,35.666469330238414,1.366049389084171,1.366049389084171
-13.345434686636509,35.666469330238414,1.3009994181754012,1.366049389084171
-13.280384686636502,35.601419330238414,1.431099494029813,1.431099494029813
-13.215334686636503,35.536369330238415,1.366049389084171,1.3009994181754012
-13.150284686636503,35.536369330238415,1.4310992844504085,1.5611992194004456
-13.085234686636504,35.536369330238415,1.3009994181754012,1.366049389084171
-13.020184686636505,35.471319330238416,1.366049389084171,1.366049389084171
-12.955134686636505,35.471319330238416,1.3009994181754012,1.366049389084171
-12.890084686636506,35.406269330238416,1.3009995400271026,1.431099494029813
-12.825034686636506,35.34121933023842,1.366049389084171,1.366049389084171
-12.759984686636507,35.34121933023842,1.3009994181754012,1.366049389084171
-12.694934686636508,35.27616933023842,1.366049389084171,1.366049389084171
-12.629884686636508,35.27616933023842,1.3009994181754012,1.366049389084171
-12.564834686636502,35.21111933023842,1.3009995400271026,1.3009995400271026
-12.499784686636502,35.14606933023842,1.366049389084171,1.366049389084171
-12.434734686636503,35.14606933023842,1.3009994181754012,1.366049389084171
-12.369684686636504,35.08101933023842,1.3009995400271026,1.3009995400271026
-12.304634686636504,35.01596933023842,1.366049389084171,1.366049389084171
-12.239584686636505,35.01596933023842,1.3009994181754012,1.366049389084171
-12.174534686636505,34.95091933023842,1.3009995400271026,1.3009995400271026
-12.109484686636506,34.88586933023842,1.3009995400271026,1.3009995400271026
-12.044434686636507,34.82081933023842,1.366049389084171,1.366049389084171
-11.979384686636507,34.82081933023842,1.366049389084171,1.366049389084171
-11.914334686636508,34.75576933023842,1.3009995400271026,1.3009995400271026
