x,y,v,kappa
-30.145,68.862,0.553,-0.356
-30.203,69.054,0.462,-0.1746
-30.258,69.246,0.495,-0.0443
-30.316,69.438,0.5,-0.0722
-30.364,69.632,0.437,0.0024
-30.417,69.824,0.476,-0.0952
-30.47,70.017,0.542,-0.3831
-30.504,70.214,0.402,-0.3101
-30.516,70.413,0.543,0.0267
-30.542,70.612,0.482,0.0202
-30.567,70.81,0.406,-0.2253
-30.583,71.009,0.556,0.1005
-30.582,71.209,0.378,0.354
-30.639,71.4,0.575,-0.3068
-30.651,71.598,0.385,-0.4916
-30.649,71.798,0.503,-0.3348
-30.642,71.998,0.474,-0.28
-30.604,72.194,0.426,0.1639
-30.589,72.393,0.556,0.2027
-30.586,72.593,0.501,-0.3333
-30.569,72.79,0.407,-0.1874
-30.516,72.982,0.614,0.1864
-30.52,73.182,0.413,-0.2601
-30.474,73.375,0.512,-0.221
-30.43,73.57,0.514,0.1062
-30.397,73.767,0.498,-0.3378
-30.357,73.962,0.406,-0.4702
-30.268,74.141,0.547,0.1387
-30.213,74.333,0.393,0.1599
-30.159,74.526,0.546,-0.2972
-30.092,74.714,0.385,-0.5476
-30.005,74.893,0.559,-0.2254
-29.893,75.059,0.38,0.2279
-29.82,75.245,0.56,-0.1028
-29.725,75.421,0.38,-0.3502
-29.619,75.59,0.564,-0.1558
-29.508,75.757,0.374,-0.2057
-29.397,75.922,0.569,-0.181
-29.265,76.073,0.375,-0.0076
-29.152,76.237,0.562,-0.1857
-29.021,76.387,0.37,-0.0145
-28.885,76.532,0.65,0.1384
-28.776,76.7,0.376,-0.3051
-28.635,76.841,0.608,-0.2699
-28.493,76.982,0.385,-0.0042
-28.351,77.123,0.539,-0.0702
-28.21,77.264,0.519,-0.2141
-28.06,77.397,0.43,-0.1637
-27.903,77.521,0.605,0.0415
-27.751,77.651,0.379,0.0161
-27.601,77.783,0.584,-0.2276
-27.444,77.907,0.476,-0.2808
-27.277,78.016,0.51,-0.184
-27.11,78.127,0.516,-0.1885
