x,y,v,kappa
3.191,-0.74,0.83,12.8098
3.14,-0.73,0.704,-17.8193
3.101,-0.691,0.636,21.8332
3.048,-0.688,0.661,-20.2347
3.009,-0.649,3.286,0.8178
2.97,-0.61,0.986,9.0732
2.923,-0.59,2.505,-1.4069
2.878,-0.568,1.075,-7.6433
2.839,-0.529,3.344,0.7897
2.8,-0.49,2.597,-1.3094
2.761,-0.451,0.762,15.1969
2.711,-0.44,0.838,-12.5808
2.669,-0.409,1.073,7.6728
2.622,-0.39,1.923,-2.3882
2.576,-0.366,1.133,-6.8742
2.538,-0.328,3.691,-0.405
2.498,-0.29,0.684,18.8962
2.445,-0.285,0.647,-21.1017
2.406,-0.246,0.695,18.284
2.354,-0.24,2.672,1.2363
2.299,-0.24,4.547,-0.1554
2.244,-0.24,5.82,0.0239
2.189,-0.24,5.072,-0.0659
2.135,-0.24,3.539,0.705
2.08,-0.24,1.066,-7.7669
2.032,-0.222,1.052,-7.9771
1.991,-0.19,0.716,17.2022
1.936,-0.19,2.5,-1.413
1.881,-0.19,4.41,0.1183
1.826,-0.19,5.714,0.0
1.771,-0.19,6.771,0.0
1.716,-0.19,7.684,0.0
1.661,-0.19,8.246,0.0
1.606,-0.19,7.403,0.0
1.551,-0.19,6.45,0.0
1.496,-0.19,5.329,0.0484
1.441,-0.19,3.899,-0.4686
1.386,-0.19,1.355,4.8061
1.337,-0.203,0.815,13.3041
1.297,-0.24,0.659,-20.3194
1.242,-0.24,2.314,1.6494
1.187,-0.24,4.307,-0.1358
1.132,-0.24,5.635,-0.0
1.078,-0.24,6.705,-0.0
1.023,-0.24,6.706,-0.0
0.968,-0.24,5.636,-0.0
0.913,-0.24,4.309,0.1354
0.858,-0.24,2.317,-1.6442
0.803,-0.24,0.66,20.2508
0.763,-0.277,0.818,-13.1848
0.714,-0.29,1.346,-4.8705
0.659,-0.29,3.896,0.4739
0.604,-0.29,5.327,-0.0487
0.549,-0.29,5.388,0.041
0.494,-0.29,3.979,-0.3694
0.439,-0.29,1.562,3.6173
0.389,-0.301,0.754,15.5222
0.35,-0.34,0.64,-21.5527
0.295,-0.34,2.225,1.7836
0.24,-0.34,3.691,-0.6479
0.185,-0.34,1.295,5.2686
0.136,-0.354,0.842,12.4514
0.096,-0.39,0.667,-19.8278
0.041,-0.39,2.297,1.6729
-0.014,-0.39,3.417,-0.7564
-0.069,-0.39,1.135,6.8544
-0.117,-0.407,0.934,10.1288
-0.155,-0.445,3.327,-0.7977
-0.194,-0.484,3.348,-0.7876
-0.233,-0.523,0.945,9.8783
-0.25,-0.571,1.023,8.4402
-0.25,-0.626,0.746,-15.8727
-0.279,-0.669,1.4,4.5022
-0.3,-0.715,0.948,9.8203
-0.3,-0.77,3.002,-0.9794
