x,y,v,kappa
7.156011631023419,-2.933519426888939,3.9164177317801028,-0.7425551742368289
7.063032615052418,-2.969588292788606,3.9304378845430556,-0.6628863593293314
6.967767066947611,-2.9994645379332208,3.9733654574961856,-0.5827329144306413
6.871054031756561,-3.0237855648376404,4.041578795368154,-0.4649957235172883
6.773176565975826,-3.0436193925304327,4.147402583794921,-0.3541428438636367
6.674746236543056,-3.0597166214377265,4.285678759532702,-0.39949953135228866
6.575638766718408,-3.0718932907467478,4.391300312898753,-0.4398239148631539
6.476266621539284,-3.079868450931453,4.468891321993206,-0.3713543300478233
6.3764520841053525,-3.084163130455836,4.568426540657811,-0.3084676373698082
6.27681278156673,-3.085176818795658,4.686647177211866,-0.3738688886872174
6.176893880660086,-3.082467384252715,4.764855539114433,-0.4328869986766093
6.077321133043481,-3.0758750576008898,4.808309274351371,-0.23490846647635058
5.977903903276184,-3.0669425987260115,4.940973151355286,-0.04319635961667363
5.878365460321731,-3.0571772612404375,5.069733579284582,-0.09302498092986429
5.779338409610359,-3.0465333426215047,5.19392758680463,-0.14754785939623627
5.680145352799346,-3.034534271315621,5.313920787523087,-0.1118728462280293
5.581317304288783,-3.0214580100102744,5.430032625446468,-0.07343974176800747
5.482302460720272,-3.0075977770736637,5.542544148074133,-0.047475124938150794
5.383704820712968,-2.99331944074716,5.65170417361943,-0.021459696793173534
5.2848155571351905,-2.9787334218031836,5.757734240153319,-0.025627395910110637
5.18627447946309,-2.963941177094907,5.8608326184213375,-0.030241037262797022
5.087515387428637,-2.9488239728161783,5.96117759615607,-0.027168536898310277
4.989000710539918,-2.933470724627062,6.058930189297085,-0.024118317299964862
4.890362643500931,-2.9178520472971763,6.154236397803872,-0.02298231187258029
4.791884802838123,-2.902027143134494,6.247229096209345,-0.021970335547863408
4.693354305681922,-2.8859698609951088,6.338029628701479,-0.022569064830537597
4.594915669348138,-2.8696998913235605,6.4267491632890446,-0.022723959993238948
4.496477175714556,-2.8532036218044676,6.513489848087624,-0.02037742590525413
4.39809709930274,-2.836511419064557,6.598345803961001,-0.017590285591312805
4.299752470080467,-2.819649584967914,6.681403980965673,-0.012982957400134798
4.201357624246809,-2.8026476936321116,6.762744900765741,-0.010204548713439824
4.102967017552851,-2.7855376394793825,6.842443303043573,-0.01325519079085133
4.00457402506295,-2.768292400459509,6.920568710657843,-0.018954301057983052
3.906138657853669,-2.750842065117212,6.997185925694275,-0.031065459512627444
3.8079487263511202,-2.733121052774255,7.072355466465442,-0.03957171532373061
3.709709294685653,-2.714995426837115,7.1461339538309065,-0.04035520856928449
3.611652324257037,-2.696493234822872,7.218574453841579,-0.04495111479731672
3.513697172216827,-2.6775522297008485,7.28972678259619,-0.05446720950000157
3.415649453679324,-2.6580510610016437,7.3596377782820515,-0.04508632164922228
3.31812278762651,-2.638201395688086,7.428351544617096,-0.02198338347628718
3.220008229604953,-2.6179835470022765,7.495909669284292,-0.021396421882781454
3.122852755292165,-2.5977464818112765,7.5623514204285005,-0.026966218437299985
3.0246605298836036,-2.5770326178181846,7.627713923850056,-0.02318409262347088
2.9272684626172536,-2.556251811282087,7.69203232316352,-0.01964563397010598
2.82967644075696,-2.5352276291183395,7.6702456910767935,-0.017100931383122665
2.73200525358328,-2.514012550104919,7.522826497851905,-0.013500387160328158
2.634997195053706,-2.4928052439356736,7.369298132470058,-0.009089064210128388
2.537118984046717,-2.4713143844866448,7.208878209023892,-0.004692317646726034
2.4397545205454843,-2.4498885622692046,7.041392277930387,-0.0004551323061220316
2.3425330597153637,-2.4284894914682296,6.868883612908406,0.0034046863537701122
2.2448974006455495,-2.4070306012343345,6.692950296364244,0.004908345818028971
2.147569295329469,-2.385688770922856,6.512265834385077,0.004373237221501957
2.0501342833078624,-2.3643662650410664,6.326025941930745,0.0010574270439354808
1.9527739467306786,-2.343062630516319,6.136453300991763,-0.008223602962875875
1.8554264972945396,-2.3216781691467845,5.947212218288422,-0.01924458097737427
1.7578450321959722,-2.3000451907874107,5.758193378898581,-0.03147956308304721
1.6610087872283077,-2.278245116636574,5.573871341773255,-0.05329803757632926
1.5635888251650054,-2.255774460482993,5.386560768779841,-0.06296741717411003
1.4664392660828267,-2.2327375699799896,5.192595490699285,-0.051654864431752524
1.369399299821489,-2.2092079617795926,4.9825988714673,-0.027675003067175637
1.2720910962741196,-2.1853266166069396,4.7486430912938,-0.0006448633916485095
1.175263181132473,-2.161508361847467,4.489275655350684,-0.00368805341773876
1.0782754152804972,-2.1376096576129546,4.222235015944319,-0.02324852072299398
0.9814138598368524,-2.11347962502318,3.956518708486842,-0.07493618029422427
0.8848326035697693,-2.0886558343940624,3.684063649512523,-0.11961611849912095
0.788412540208728,-2.0626457287205398,3.395762699360573,-0.15774152284224466
0.6924814359538077,-2.0347283381121692,3.1690684457324143,-0.45635558714152985
0.5980435455985978,-2.002497184320742,2.9922194713120427,-0.7344530361275782
0.5061960773612769,-1.9635842820597829,2.811756500233577,-0.8579933649116603
0.4181128066762193,-1.9169415110853736,2.6638625354235996,-1.1232030753981668
0.33576516336434753,-1.8606540178986195,2.5954183940229933,-1.5175736722995579
0.26313707329557573,-1.7932006913529068,2.579102901567594,-1.7443115084025476
0.20283434286508112,-1.713766941068746,2.578108391500003,-1.8054227103334577
0.15775012021824433,-1.6257827864654752,2.5771134976502457,-1.5201663469853002
0.12602110443582598,-1.530380184783432,2.6456156426620003,-1.429156620475633
0.10860568625349398,-1.4321054404108695,2.624372455182254,-1.6647625316377437
0.10769303740412753,-1.3321888745278296,2.623360489034567,-1.743674030970178
