x,y,v,kappa
-6.851624380743258,-0.6103025750643862,3.211054960132293,1.163819871143383
-6.769968775097682,-0.6677067590212526,3.2098159720852224,1.0924212020226152
-6.682750155816457,-0.7157921146376345,3.2316610315941183,1.0262556365032287
-6.591048336077665,-0.7546488374690077,3.2697817180840314,1.0324465195157677
-6.495750191097549,-0.7839236119066644,3.2977488201307295,0.9802211046542091
-6.39804858135402,-0.8038097190935036,3.3367929745576737,0.8450777925504845
-6.29896720325449,-0.8153813814720154,3.4121348549857644,0.7445869322920587
-6.199198409409754,-0.8195554259246642,3.506921096227701,0.6694197353026816
-6.099515137011105,-0.817062750112331,3.6112134811529035,0.5925698581604699
-5.999923897943548,-0.8086543563107903,3.7260559609509656,0.5195716211308818
-5.901041230318435,-0.7951715624165216,3.850725789976324,0.3789464307672388
-5.802645577486403,-0.777938120745836,4.011255945651016,0.2183380387552628
-5.704678476389835,-0.7584257092363247,4.181082919582936,0.18939795994530906
-5.60724119546074,-0.7370934117621359,4.3421328244036355,0.19273373679958933
-5.510077060435957,-0.7138606543299176,4.495451542801898,0.19062481478524612
-5.413596093159324,-0.6888415637320418,4.641892718833194,0.18803827133693143
-5.317551653917828,-0.6621508600994088,4.782163869910889,0.08932711100151657
-5.221578474894138,-0.6345575816540253,4.916859182349177,-0.0130108380510783
-5.126109781602161,-0.6070399848033241,5.046483409326682,0.00899302090386271
-5.029895671325287,-0.5792146242961456,5.171469655105086,0.02758221809190532
-4.934569936902325,-0.5514000451000737,5.292192855012296,0.01974225749008714
-4.8383662539324614,-0.5231233105213741,5.408980159868876,0.013135875127827216
-4.743092397969822,-0.49497294192875224,5.522119051778963,0.014477820786979834
-4.646958554046531,-0.4664173497146323,5.631863769167138,0.015608275628231307
-4.55168925540897,-0.43796119800327726,5.738440452633243,0.013946420227202383
-4.455724242933819,-0.40915158046274613,5.842051309784824,0.012433558128656543
-4.36037358393973,-0.38040436531098504,5.94287801839544,0.006789710873290994
-4.264681593629251,-0.3514834190181826,6.0410845315279715,0.0012612779577233365
-4.169131142103504,-0.32259610574495484,6.136819408267592,-0.00714830876025302
-4.073576764196471,-0.2937820291138247,6.230217764586529,-0.015952698955099168
-3.9778074738157714,-0.2650773773805079,6.321402917379358,-0.03206075877790971
-3.8821938556676465,-0.23675320433449207,6.410487778668789,-0.05069174861126504
-3.786150820856754,-0.20881824204990848,6.497576044874664,-0.054838148835432005
-3.690278875658796,-0.18150056053000072,6.582763216805553,-0.05231719245018868
-3.5940511678008766,-0.1546203200923334,6.6661374789232575,-0.044296355166026015
-3.4979125438367706,-0.1282212348546755,6.747780460908306,-0.0323097648383562
-3.401575073374843,-0.10210816160209821,6.827767900229294,-0.03263686410752185
-3.305240718137711,-0.07633526481471273,6.906170221004808,-0.04226682732603736
-3.2087288194375767,-0.05094549411583068,6.98305304173211,-0.0431753620143017
-3.1121734415136175,-0.02598627923991881,7.058477622283613,-0.03742060013190384
-3.0154535976618697,-0.0013963755288263014,7.132501258821165,-0.07514190545286752
-2.918617844474791,0.022442798467678295,7.205177633858783,-0.14268983625470688
-2.8213878638859233,0.04495444051277144,7.265746760478567,-0.1557729365494395
-2.723888779838155,0.06594435466596124,7.31464859482879,-0.1381400495490573
-2.626027385770233,0.08559174701995095,7.37446047845181,-0.13648821527569382
-2.5279866095999166,0.10388907819065925,7.433322180981455,-0.1415523174852656
-2.4296313003032166,0.12081539155510486,7.486362824123618,-0.14255636283230377
-2.331092939651641,0.13633385422720945,7.536761888569249,-0.14213763709941263
-2.2323158681256445,0.1504598348517376,7.58568070454328,-0.13969473914330321
-2.133348828831779,0.1632081857886632,7.634711677918737,-0.13665119950968885
-2.0342585420067163,0.17462171178740904,7.684342365001939,-0.11900654734850713
-1.9349504772923218,0.18486709184814756,7.745710795899453,-0.09987222815923305
-1.8356804737492212,0.19407351206560952,7.808179097371388,-0.10297929900002951
-1.7361479345600586,0.2022738908229779,7.869693964445604,-0.10199705405135027
-1.6367683769599395,0.20954408101589214,7.930284144697342,-0.033642410676484255
-1.537107321397376,0.2164978995411307,7.98997699503426,0.02380749904817181
-1.437757374785461,0.22356769705507853,8.04879857409835,0.004794351816167099
-1.3380707740765234,0.23070976374290267,8.10677372691975,-0.010575689972622773
-1.2387526292050879,0.23774068891247485,8.163926162602053,-0.008523047227067164
-1.139010903346193,0.24471627312361965,8.220278525727723,-0.007920556736547492
-1.0397161990118449,0.25157433193293616,8.275852462093171,-0.01387493385526944
-0.9399029590368301,0.2583295007439426,8.33066867931435,-0.020073084466894684
-0.8406364637977196,0.2648453617503923,8.384747002783802,-0.028512811037385503
-0.7406982600566525,0.27111999304856504,8.438106427407686,-0.03544477712099977
-0.6414169433893634,0.2770111871988057,8.49076516550536,-0.03431709341021304
-0.5413746348934448,0.2826035850185833,8.542740691213845,-0.032974857941722314
-0.44201504859626106,0.2878421384147242,8.594049781703882,-0.023606625913971096
-0.34206942817021896,0.29287534260821857,8.644708555483053,-0.014626212853384819
-0.24253099440370376,0.29773682595450895,8.69473250803373,-0.009534704045309317
-0.14273434821091177,0.30251567692359627,8.577433319348286,-0.004841065301515679
-0.043024976446393165,0.30724102246101165,8.43751756006202,-0.0011095734877066632
0.056679127213005304,0.3119550178579479,8.293147229078997,0.002378105820869397
0.15647961211087694,0.3166967676945706,8.14846059573444,0.005081473207409586
0.25615050955072416,0.3214830058252431,8.002992340277993,0.007422678066522191
0.3559371825081391,0.3263489961947822,7.856600506343071,0.009813767943959908
0.4556424821158918,0.33130905855915593,7.709157266403886,0.012290168788713182
0.555332483321427,0.33639100592807314,7.560295989964259,0.014556804136863716
0.6551167648370033,0.3416230595675194,7.4095347882430005,0.01647115685356394
0.7546652249237428,0.34700693673050226,7.25647748223426,0.018162673461291905
0.8545351145196776,0.35258942116475017,7.1004098957213095,0.01920510023190863
0.9539559688381515,0.35833803990852275,6.94083836152244,0.019924883558076405
1.0538637835555158,0.3643133681151048,6.777513293442778,0.019595216468357806
1.1532282046736313,0.37045119461163223,6.6093832560537615,0.01867125409420245
1.2530676567752204,0.376803918544337,6.435690910203034,0.016261141624872435
1.3524793922022325,0.3832912188186717,6.255050990229786,0.01327382435485928
1.4521133932641306,0.3899248252164301,6.0666464980883665,0.009380952830607693
1.5516474400199334,0.3966444194506514,5.869392316124771,0.003750805201281272
1.6509950782385683,0.4033877985142969,5.66162388402262,-0.0036371395469915646
1.7506386542784225,0.41012312946182417,5.445872853844235,-0.0015544035438426634
1.8498391438271264,0.41681379116668293,5.2217267696011005,0.004580578479277775
1.9493690218351178,0.4235281734878356,4.994231565905863,-0.018110093050743632
2.0487882605713548,0.4300581218700549,4.755885814211912,-0.005396127549412764
2.1481418881609136,0.4366625055348207,4.55746632504695,0.1358279857310854
2.2474386200349388,0.444599684226892,4.397903947351244,0.25412250109323814
2.3467160256371193,0.4550545647795087,4.264120860463376,0.34450329752737113
2.445176871579061,0.4688771700118539,4.1744412834387825,0.4749016727263442
2.5436385841240208,0.4874892546487237,4.139542779499755,0.6193158569897744
2.639916540707118,0.5117617666094983,4.1063820823622015,0.5938496254574404
2.735599809778481,0.5420219972615353,4.060405668899999,0.5299618826058855
2.8288180997146775,0.5771424141350121,3.983849238936747,0.5655400261136869
2.920355562381142,0.617681745697936,3.9267897959472444,0.6354221985162702
3.0089231096537046,0.6637818687440112,3.868991897520095,0.6525831267178241
3.094301656279445,0.7155608139590822,3.8101861272043824,0.6604127972637786
3.1761924303065006,0.7729791223036216,3.755774516121741,0.7083479668663094
3.2535777191721427,0.8358646712396252,3.7237932507616267,0.7828195640185346
3.3260539282179593,0.9047723140236099,3.6920137825417294,0.7975867867018839
3.392574979462465,0.9789567248150185,3.6617235369629912,0.7851154637474481
3.453308015693075,1.0584524669519886,3.620267698272944,0.798041756575586
3.507257113878384,1.1421391011877737,3.581564256321482,0.8304744153137057
3.554322896714521,1.230362697992192,3.544801359334806,0.8139037555612274
3.5938731453274304,1.3216245233021446,3.497647513890814,0.7691288055738227
3.626377109801897,1.4162516252593373,3.446379881984367,0.8639986835076314
3.650429586036145,1.5126123044901147,3.4450511190421285,1.0110902092869507
3.665024602334723,1.6114101935868552,3.4437218433956396,0.9416780685320036
3.6702789944105536,1.7107922383806429,3.4664404072555444,0.8404859664314289
3.6670526170146047,1.8105148307464034,3.51941095915141,0.8291729141728579
3.655611543770358,1.9095479608735964,3.5667780387054204,0.8052428867752772
3.6362921231972907,2.0073523771996227,3.6142097565386395,0.7519239091003386
3.6096647119732594,2.1035206724958924,3.6454707948495195,0.7230413398233295
3.576163943905374,2.1974768583877733,3.5791324020086073,0.730760606224533
3.535839589160656,2.2888106726518065,3.5208251146234484,0.8045762412362677
