x,y,v,kappa
-7.267304419913275,-0.6814756315716615,0.0,0.30975468617876256
-7.168870429890318,-0.6988725850778887,0.0,0.42727816910712924
-7.069541810906856,-0.710142913618006,0.0,0.4726364020261198
-6.969789911564481,-0.7167330360945356,0.0,0.34991589932788725
-6.869867324476701,-0.7200204803564492,0.0,0.290572511942101
-6.769907699280243,-0.7206296316071981,0.0,0.19938631643913074
-6.669955027448241,-0.718283908890631,0.0,0.049254638074777146
-6.569994081228348,-0.7165537731958782,0.0,-0.032014634994065316
-6.470036574243468,-0.7145775208585449,0.0,-0.03061725055404585
-6.370064193795951,-0.7137581020130496,0.0,0.024070328413832165
-6.270099127140714,-0.7120953847641699,0.0,-0.03377139628218062
-6.170150542592821,-0.7099999999996065,0.0,-0.23403568137205122
-6.070185707952578,-0.7109639334350458,0.0,-0.28277876193434026
-5.970317846455589,-0.715598922869906,0.0,-0.15970380579973575
-5.870494850576209,-0.7211362054727303,0.0,-0.02365010505042786
-5.770722706267446,-0.7275793046035288,0.0,0.15513113113578725
-5.670856196674327,-0.7322527988679834,0.0,0.3514068265432957
-5.570895208328769,-0.733360979255485,0.0,0.5126153474128703
-5.471017784657063,-0.729323909642837,0.0,0.6990317325537687
-5.371637578212598,-0.7186695182423786,0.0,1.0057440089317493
-5.273750703940558,-0.6986090655083151,0.0,1.3857715234148393
-5.179897011525946,-0.6646226314896689,0.0,1.5964075961688944
-5.093097457393229,-0.6154041111016904,0.0,1.466222533440668
-5.01492414924326,-0.5531990666956457,0.0,1.1341901427677892
-4.943728092289664,-0.4831070625577945,0.0,0.8218101651431092
-4.878828876368798,-0.40709038565611244,0.0,0.4907850561132959
-4.817812184676622,-0.3278982583977862,0.0,0.17238276688704202
-4.757540219048289,-0.2481287944515647,0.0,-0.02808615574289408
-4.697262128313542,-0.16836334827440083,0.0,-0.26192164472397805
-4.635365003524799,-0.08985677558408661,0.0,-0.591676942224954
-4.568625553564151,-0.015479868473732377,0.0,-0.9176846067158156
-4.4955604027218445,0.05267881437302913,0.0,-1.182094595456683
-4.4145810995484185,0.1110841190072519,0.0,-1.3179613989459027
-4.326539414442845,0.15832922937555408,0.0,-1.2826808294163516
-4.2329251203775105,0.19312034454964094,0.0,-1.0594454152504273
-4.13606070652411,0.21769299765131997,0.0,-0.7674659162014374
-4.037649323994519,0.23521093270467816,0.0,-0.5508779584766943
-3.938416668791466,0.2472855129843152,0.0,-0.3833099755407776
-3.838787420424679,0.25558975547892404,0.0,-0.21826437122386189
-3.7389925186158672,0.26166095429953107,0.0,-0.04607777883525399
-3.6391700980690365,0.26727427934464165,0.0,0.048905668078834674
-3.53943281518312,0.27419873220387153,0.0,-0.017829902196851988
-3.439682227033618,0.28091031292956226,0.0,-0.09804002518311261
-3.3398378848168524,0.28602431926091304,0.0,-0.01828412510432309
-3.2399744094676883,0.290631975480597,0.0,0.048131385596128506
-3.1402089343679247,0.29711950665613135,0.0,-0.08732506246547977
-3.040371145559518,0.3022755004476807,0.0,-0.13834302362977446
-2.940438036377129,0.30472584320576984,0.0,-0.12342447528824185
-2.840533354502568,0.3083921870479816,0.0,-0.27554491894415056
-2.740560317646398,0.30739877131682963,0.0,-0.29513331675882437
-2.6406616142274086,0.30349229360881885,0.0,-0.2883745685174255
-2.5408300783306865,0.29827381767869643,0.0,-0.6135296068722684
-2.441515263007131,0.28708846293437573,0.0,-0.9274963272431835
-2.344105292727184,0.2648365938416199,0.0,-0.8476607314297524
-2.248918400775138,0.23426553255842544,0.0,-0.6938868166341217
-2.1555561270921597,0.1985865133326421,0.0,-0.696113322998112
-2.065461197660958,0.15529984849877937,0.0,-0.6001825476607148
-1.9780407295421223,0.10681995130822548,0.0,-0.4151528195042098
-1.8926364963480227,0.054850185243944,0.0,-0.26777116574160154
-1.8086608746930182,0.0005928913528754007,0.0,-0.13424918583097467
-1.7253875977244069,-0.054738581667293715,0.0,-0.010605137088410821
-1.6421723020673062,-0.11015752755413304,0.0,0.16057915783084686
-1.558370034082194,-0.16468281676356428,0.0,0.3241497745471311
-1.4722635464358869,-0.2154737235805402,0.0,0.3754218022450462
-1.3846152129544032,-0.26355625806544775,0.0,0.4128137304011159
-1.2949421759618398,-0.30774308543196766,0.0,0.5117114183452576
-1.2033452586002042,-0.34774169638288527,0.0,0.6509447617277708
-1.109232441924868,-0.38137007559380415,0.0,0.7709111619818443
-1.0128169421852873,-0.4076389936045165,0.0,0.8122435365913172
-0.9145188631064609,-0.42558107659067046,0.0,0.7946729463046043
-0.8150911468885419,-0.4359352063941451,0.0,0.7222642446031347
-0.7151783980655066,-0.4384236645239085,0.0,0.5938736033693748
-0.6152695749089877,-0.43547369414631826,0.0,0.3504362353525958
-0.5156100858279407,-0.42754877185404583,0.0,-0.019614778540085753
-0.41585981419448637,-0.42101177740141893,0.0,-0.22583067182767147
-0.3159430589921385,-0.4174539469230849,0.0,-0.33378128979015154
-0.21599829590220254,-0.4155680566949317,0.0,-0.46748740752617035
-0.11616975837052179,-0.4206987449277159,0.0,-0.3731524991599189
-0.01652152249902665,-0.42880611742968683,0.0,-0.2068869121017647
0.0829520785989257,-0.4388432103619359,0.0,-0.11647144048874014
0.18227440438530979,-0.4502883703851314,0.0,-0.008545268861246402
0.28160174042090064,-0.46162124780499525,0.0,0.00997237577157084
0.3810285282929051,-0.47210981791506934,0.0,-0.1552979008089539
0.4802982718593168,-0.484003245039454,0.0,-0.31016164044490147
0.5789577549002761,-0.5000857056650486,0.0,-0.24114674520899326
0.6771968697812242,-0.5186549271975169,0.0,-0.007095003561562452
0.7753589236222327,-0.5375810646292883,0.0,0.17705462506905745
0.8740490099502635,-0.5535864902251589,0.0,0.20453347280166567
0.9729681692526541,-0.5681002005790804,0.0,0.21976917678893093
1.0721799769046225,-0.5804405349993337,0.0,0.28976545992571157
1.1717048022118928,-0.5899044757928142,0.0,0.3609727827890752
1.2715030837151513,-0.5957712644012874,0.0,0.3315773702388036
1.3714579132061362,-0.5973152776430377,0.0,0.1054553234099509
1.471428070548609,-0.5978600274290996,0.0,-0.12492656816115444
1.5713665725528616,-0.6005124364838959,0.0,-0.14152289071338475
1.6712485337063758,-0.6049431638876165,0.0,-0.06685589961399896
1.7711249323540852,-0.6093667873171005,0.0,-0.03281806232809492
1.8709589281457057,-0.6146975450639715,0.0,0.0790294641596645
1.9708172678606475,-0.6195318909463838,0.0,0.21609256226309714
2.0707713474468377,-0.6212933403020195,0.0,0.2169420762920926
2.170745447901627,-0.6210596544969363,0.0,0.08117997535925903
2.2707086330867265,-0.6192158249836374,0.0,-0.038095336040615546
2.370679914276312,-0.6193412590260914,0.0,0.07777225799601606
2.470653146754789,-0.6186616985961155,0.0,0.3167093236633578
2.5705373379124787,-0.6145139569686092,0.0,0.5005305380392222
2.670094118102729,-0.6054567610725047,0.0,0.6567931064771171
2.7688134925971086,-0.5897495452765843,0.0,0.806446109526765
2.8659674126449715,-0.5662665549363136,0.0,0.9988044815024688
2.9603603693834915,-0.5335177443669856,0.0,1.2572744018682669
3.0498330431935594,-0.489128460844065,0.0,1.5294776017305967
3.1314831209459504,-0.43163845229004116,0.0,1.7344831495639002
3.2015516134853077,-0.3605241857102427,0.0,1.7828315639066006
3.2575648746395265,-0.27790618000761547,0.0,1.6707221440548092
3.2988578614499753,-0.18701277153270116,0.0,1.4640313442593578
3.326373966950936,-0.09100362332789429,0.0,1.2200868435643075
3.3420447256468613,0.007671460523418008,0.0,0.9799390651157214
3.348036695670909,0.10742885166289096,0.0,0.752059972316097
3.3465003371714115,0.20737314418009922,0.0,0.5316749352889782
3.3397104405189513,0.3071113081999119,0.0,0.3300874477312554
3.32972139394738,0.40658726415236507,0.0,0.12958024702624416
3.31821920209976,0.5059034827423816,0.0,-0.1087274048452902
3.3077820875392763,0.6053335049645948,0.0,-0.29210418812453454
3.3010587193121848,0.7050790050947356,0.0,-0.30715552431379023
3.297486752977708,0.8049785230110583,0.0,-0.22343864046594164
3.296158069671315,0.9049492628778997,0.0,-0.15730759259308114
3.2961201061562373,1.0049285643677097,0.0,-0.14319583404079017
3.2975471869192554,1.1048973937366724,0.0,-0.1026429192633016
3.300479600857508,1.2048339703524795,0.0,0.020621555840757422
3.303040515555088,1.3047799888775231,0.0,0.07481227127173251
3.304014566168453,1.4047543805865021,0.0,-0.012567981181332843
3.3055425296975267,1.504716247622706,0.0,-0.10654155670787091
3.3080519238921036,1.6046595756543447,0.0,-0.08622193160525704
3.312303807986767,1.7045493891889083,0.0,0.08596265902323097
3.31553608611322,1.804474326555373,0.0,0.298322116799129
3.315628225743824,1.904445610330397,0.0,0.4672372657455015
3.311093692907264,2.004311350034983,0.0,0.6244831252848027
3.3002926883499137,2.103686763845492,0.0,0.7678683397874564
3.281810152748853,2.2019143292355743,0.0,0.8961041425449501
3.2546923287586975,2.2980974783703623,0.0,1.0314509742193934
3.2178287740446714,2.3909595232256073,0.0,1.1712310932756165
3.1703352017347335,2.47883682329184,0.0,1.2907511506397684
3.111841953565786,2.5597896737749837,0.0,1.3656421797952967
3.0427547884613797,2.6319040343770372,0.0,1.3771409371581878
2.964307148501378,2.693713691092221,0.0,1.3218184276637612
2.878315800529832,2.744532185048445,0.0,1.2135852533198688
2.786761697510545,2.7845077809879255,0.0,1.0762239252914751
2.691425246815578,2.814413287571105,0.0,0.9343662305787759
2.593709152700996,2.835341141086044,0.0,0.7529136172639816
2.4946214800337585,2.8483875851959195,0.0,0.5722640715139882
2.3949919425069406,2.8566626082835143,0.0,0.5115474385591723
2.295074161852976,2.8596725530932723,0.0,0.46537445382650144
2.1951230676876867,2.857577437836611,0.0,0.29156496073938776
2.09528004883914,2.852360378107595,0.0,0.07970050645714544
1.9954531587562034,2.8468376612953272,0.0,-0.03287613478684115
1.8956013637699787,2.8418631350980386,0.0,0.014364037494623005
1.7957220629763377,2.837411223727266,0.0,0.09331102544391623
1.695962865644102,2.8307928082854854,0.0,0.020339040237922212
1.5962074374035842,2.824259602470478,0.0,-0.058372822597152485
1.4963702394050185,2.8189104358927883,0.0,-0.024703263858687485
1.3965397414160632,2.813437359210639,0.0,-0.0049330723001261845
1.296706564148221,2.8080135158117216,0.0,-0.022285951358993472
1.1968615807715728,2.8028121223704323,0.0,-0.039659087556644934
1.0969968117940871,2.7980066655252087,0.0,-0.059337131010304134
0.9971063272874864,2.793771054736975,0.0,-0.1458041051897485
0.8971860352737467,2.790370645095563,0.0,-0.1875426374594813
0.7972059718791646,2.7905585722118547,0.0,-0.05993451653398374
0.6972261302905396,2.790232844048024,0.0,0.01648432165152869
0.5972469215211097,2.7897423082907333,0.0,-0.015607955739582735
0.4972670311506713,2.789435801334956,0.0,0.06566592633863166
0.39728846690840913,2.7895502398183503,0.0,0.19049499047929963
0.2973708819365388,2.7860134062634314,0.0,0.14211167317964346
