x,y,left_dist,right_dist,Tx,Ty,Nx,Ny,kappa,dkappa,ddkappa,s
4.363896620764074,-38.83393286859889,1.3076794151880158,1.2619614052221728,-0.5615744684475313,-0.8274261878789388,0.8274261878789388,-0.5615744684475313,0.06788854222950007,-1.095746862778028,-5.910915602238003,231.3
4.307738520308323,-38.916675044894575,1.3076795119941806,1.3076795119941806,-0.5616204508784779,-0.8273949777192605,0.8273949777192605,-0.5616204508784779,-0.0005162731003757149,-2.00797455825086,-14.662904605345473,231.4
4.251572529635098,-38.999411865547145,1.30767949480479,1.286878656897001,-0.5616599011156598,-0.8273681982519919,0.8273681982519919,-0.5616599011156598,-0.33370636942067194,-4.028327783847122,3.611092582301516,231.5
4.195406538961858,-39.08214868619973,1.3076794151880158,1.3022997036150235,-0.615800870013064,-0.7879018139406225,0.7879018139406225,-0.615800870013064,-0.8061818298698002,-1.285756041790557,37.94852353854721,231.60000000000002
4.128904439872591,-39.15636261885553,1.3076795376653665,1.3076795376653665,-0.6865411368100197,-0.7270909485241956,0.7270909485241956,-0.6865411368100197,-0.5908575777787833,3.5613769238623205,22.57020614640949,231.70000000000002
4.0583846275747755,-39.22726364898542,1.3093786970472072,1.3059803712812021,-0.7044101297009749,-0.7097931735192544,0.7097931735192544,-0.7044101297009749,-0.09390644509733619,3.228285187491341,-20.26316503745564,231.8
3.9880232700551552,-39.298320390894204,1.332160801785821,1.2831980285902105,-0.7001135647771227,-0.7140314953940882,0.7140314953940882,-0.7001135647771227,0.054799459719484925,-0.4912560836288072,-31.89144243372596,231.9
3.918364376888718,-39.37006743684611,1.3076795376653665,1.3076795376653665,-0.6965889246985519,-0.7174704523444261,0.7174704523444261,-0.6965889246985519,-0.19215766182309763,-3.150003299253851,-6.226315318984783,232.0
3.8487054837222607,-39.44181448279804,1.3076795376653665,1.3076795376653665,-0.7271046286944804,-0.6865266483451217,0.6865266483451217,-0.7271046286944804,-0.5752012001312853,-1.7365191474257637,18.97365916886036,232.10000000000002
3.7732559823432887,-39.507077676944405,1.3512624768106147,1.3076794151880158,-0.7741463974040436,-0.6330065839741095,0.6330065839741095,-0.7741463974040436,-0.5394614913082504,0.6447285345182215,10.054506611801951,232.20000000000002
3.694121756031563,-39.56821501599383,1.3076795163932877,1.3076795163932877,-0.7967407704334709,-0.6043212098879875,0.6043212098879875,-0.7967407704334709,-0.44625549322764096,0.27438217493462674,-12.842915828695595,232.3
3.613976303142278,-39.62788998129398,1.3076795376653665,1.3076795376653665,-0.8275346469745727,-0.5614146311146101,0.5614146311146101,-0.8275346469745727,-0.48458505632132504,-1.9238546312208977,-25.512586375887416,232.4
3.5288389150243824,-39.68034591655837,1.3638746320617652,1.3076794218739205,-0.8513738726652409,-0.5245593473983575,0.5245593473983575,-0.8513738726652409,-0.8310264194718205,-4.828135100242856,5.960448468194188,232.5
3.4437015269064624,-39.732801851822785,1.3076794770338733,1.3076794770338733,-0.9098005255225831,-0.41504576074595784,0.41504576074595784,-0.9098005255225831,-1.4502120763698962,-0.7317649375820601,55.82799601723901,232.60000000000002
3.3490865381565977,-39.762347915798955,1.3076795376653665,1.3076795376653665,-0.9644771600217372,-0.2641662122521944,0.2641662122521944,-0.9644771600217372,-0.9773794069882326,6.337464103204947,27.847015668404715,232.70000000000002
3.2517727740862887,-39.785370324935876,1.3076795376653665,1.3076795376653665,-0.9732469030910302,-0.22976171487806615,0.22976171487806615,-0.9732469030910302,-0.18271925572890688,4.837638196098883,-31.835691809731646,232.8
3.1544372467011073,-39.808300237725255,1.3562064029234044,1.2591524274526271,-0.9735271126744308,-0.22857152247770005,0.22857152247770005,-0.9735271126744308,-0.009851767768455968,-0.029674258741382853,-33.21683429283686,232.9
3.057067473178413,-39.83108460087497,1.3076795062062212,1.3076795062062212,-0.9736977254900213,-0.22784362921872423,0.22784362921872423,-0.9736977254900213,-0.18865410747718345,-1.805728662468488,4.30227625093182,233.0
2.959697699655691,-39.85386896402469,1.3076795376653665,1.3076795376653665,-0.9814628842449434,-0.1916522549719337,0.1916522549719337,-0.9814628842449434,-0.3709975002621536,0.8307809914449813,29.566931407653456,233.10000000000002
