x,y,v,kappa
7.549438555087407,-7.683396988223796,4.034450769410946,-0.15876362725749874
7.4966288290272605,-7.76796765119476,4.131300476505773,-0.4460271730592822
7.440148862732356,-7.85005702572588,4.129709410485749,-0.7036266164433165
7.378658114837172,-7.928706422002598,4.128117731234451,-0.35355640246198144
7.314663370329748,-8.004855818071476,4.268417237999073,-0.0435264500752113
7.2502139901250064,-8.080118365538317,4.425035794430146,-0.08906881984057109
7.184458034004346,-8.155555401881095,4.574416615373362,-0.14802403247013468
7.117939143480939,-8.229355952328703,4.549206234604194,-0.35561541916911094
7.048183338260515,-8.301398680103915,4.537583879362138,-0.5609538411348592
6.975070288858348,-8.369230098135604,4.535836343552405,-0.5832657743536026
6.898334181859754,-8.432556687433618,4.534088134204556,-0.5725413991774042
6.818568424377754,-8.491522216594108,4.537390034638605,-0.3117777401587483
6.7361740417950315,-8.548556839898273,4.656683617774029,-0.06893384288281731
6.653497765385024,-8.604205344429714,4.7961988395336395,-0.2187963597474237
6.569565094857166,-8.658066882119243,4.930206042069343,-0.37888791230832924
6.483700895666699,-8.708936685772645,4.98442510589872,-0.3965075665512275
6.396143857452366,-8.756252165320525,5.025312535001749,-0.3913213367170328
6.30686064790493,-8.800153376726328,5.065222754302555,-0.34646884988134197
6.215818119381765,-8.841074805775953,5.124147223887963,-0.3026029154388596
6.123592481344155,-8.879167774972856,5.20047826240572,-0.3080519110577284
6.0303633945086705,-8.914361677852739,5.268352082727332,-0.32627148379978765
5.936091487358962,-8.94651508714521,5.3217564987456525,-0.31566734150356984
5.840802068619037,-8.975708692916443,5.37673692244957,-0.2908360277240146
5.744709856385248,-9.002123094049137,5.440877650403507,-0.27314954554075194
5.647867018139622,-9.025924168902959,5.510046696721607,-0.2629009026026254
5.550396598763714,-9.047181922232053,5.580168450222905,-0.25799265061345417
5.452499508342564,-9.065907763701176,5.648456076474111,-0.25552647731488154
5.354140545415037,-9.082136478338725,5.713798172134357,-0.2543113104112395
5.255395818241208,-9.09586620428725,5.775763062232283,-0.2549673639685092
5.156358371734606,-9.10707865653453,5.833556457933005,-0.2563333771642998
5.057035772883688,-9.115759649557472,5.887056489459323,-0.2578441425773933
4.957601651224195,-9.121881154538128,5.9364569804991945,-0.2578655881449227
4.857969889948888,-9.125450400053175,5.9828909087250715,-0.25484077100097957
4.7582956496642606,-9.126487547497666,6.028362309349924,-0.2532506868235758
4.658533259019218,-9.125000467322797,6.0721225002102,-0.2577091399136341
4.559102198703875,-9.120961133988656,6.08404690525538,-0.26085396847371956
4.459771180799674,-9.114355115147443,6.043686111542899,-0.24799866267916637
4.360370343586625,-9.105277357089339,5.993328899785463,-0.2291022959824004
4.261112139359879,-9.093908933370278,5.928399037737296,-0.2178960692851635
4.162514558077876,-9.08043023831503,5.855796672751363,-0.2286659901972382
4.064204698182951,-9.064630636932383,5.821636458349599,-0.2988984868092957
3.9663953986764264,-9.045928789868395,5.796974215442546,-0.31818596578289804
3.8693568654434967,-9.02444054496458,5.779643514355029,-0.12710502413312333
3.7718671198863984,-9.001545299828537,5.643434711091513,0.03500408035430607
3.674416281417828,-8.978641228692112,5.4560454955286835,-0.056506500862509954
3.5779635672460817,-8.955394976483326,5.312534159013764,-0.15438658817834353
