x,y,v,kappa
-1.147777884329588,-0.21699960909139895,5.3445239658027015,0.2713903855796071
-1.0477954961055929,-0.21867505097944157,5.264640702308618,0.28390084473941446
-0.9478496723841531,-0.21751263463246237,5.18568793607599,0.296661034450962
-0.8479392289171387,-0.2133846070055006,5.107634182804679,0.309828624780697
-0.7482479650854358,-0.2061671009949718,5.030398235835051,0.3233302570813905
-0.6487990429740933,-0.19572653968867207,4.95388724709911,0.33716945201884124
-0.5498024643429364,-0.1819459468136363,4.878035911752899,0.3514286796860005
-0.451307550239661,-0.16468828837534177,4.802787303584382,0.3661549813380484
-0.3535549373616312,-0.1438464287552871,4.728099228805278,0.3814105215763259
-0.2566239980379192,-0.11928158965277409,4.653877486043145,0.3971273407956959
-0.16078957902070093,-0.09090133917132166,4.580109422561947,0.4135146392804872
-0.06616543295990089,-0.058568405696154464,4.506834839270128,0.430718390202758
0.026932393580297094,-0.022209407263675873,4.434060817796888,0.44870539684307603
0.11835098999939438,0.018307659915650563,4.36145238417052,0.4668043544443175
0.2077343650579073,0.06302384725593405,4.2891376757435635,0.4860975116172358
0.29488334794521937,0.11205709279634997,4.217835650445014,0.5078808332151059
0.3793838308913783,0.1654218431466414,4.1474772933357515,0.5303579660965547
0.460981961792529,0.22321726689784965,4.076447251349636,0.5501969600913824
0.5392369699017228,0.2853798777162637,4.00535821621166,0.5727604051859571
0.6138383477049999,0.35195856445635404,3.9368835202540193,0.6026234838568729
0.6842314447831152,0.4228447038943663,3.871332804864227,0.6337528578895436
0.7499951716201815,0.49803255542656305,3.8064848899040786,0.6602101872122311
0.8107874207559865,0.5775647807776142,3.7436945058941897,0.6909085112253022
0.8659262100195395,0.6611757755557007,3.702275669713513,0.7668157468386081
0.9142860397507234,0.7484328110450883,3.6921543686901086,0.8566905335385967
0.9550892607235467,0.8395074027915623,3.6907281910260643,0.8809618906890464
0.9878236176283741,0.9339641626501848,3.6893014620428612,0.8389472706880491
1.0125642268982562,1.031007901348713,3.7035962142953807,0.7781088029075162
1.0296054330303486,1.129530528912345,3.7378278597501526,0.7691995949823883
1.039044140947747,1.2288849114347615,3.769767709095665,0.7376098842489589
1.0411803836484654,1.3283948986072802,3.8083642843806547,0.6852516672226566
1.0364848643691764,1.4281867254954057,3.860648413869417,0.6528508071122364
1.0252416740489945,1.5277396850492664,3.9175102028689617,0.6467592840119212
1.0075873062982357,1.6261801369693645,3.9685994644513087,0.6783455843524949
0.9832563334771601,1.7233118460864167,4.000098637761129,0.7134742522520894
0.9521176337778611,1.818289771192885,4.013123991039037,0.7408940968643281
0.9140852705897177,1.9106471566555994,4.01326148322073,0.7002923230020762
0.8697035133642024,2.0001848203779797,4.029635985397278,0.5751478339496386
0.8201614085697357,2.0871286399362328,4.093586269625393,0.5150207107950351
0.7662043975596977,2.1713217145360852,4.173518552713764,0.540485686665717
0.7077863797787639,2.2524705168527492,4.2334162308746,0.5395722379509543
0.6451170708074024,2.3303472133288223,4.286470843448008,0.4914785127622996
0.5787070963710107,2.4050402628764833,4.3535534030644545,0.45189927831954413
0.5089596265990178,2.47667627876075,4.430080583495148,0.4278927258257965
0.43621673728091087,2.5452571696995565,4.5089633095278145,0.4055118306513184
0.36074883384265133,2.6108374554446634,4.589770568761861,0.3833812422526409
0.2828438748404487,2.673460225165982,4.672715729695961,0.3642292100745245
0.20268655485197412,2.7332189732944987,4.75675064594864,0.350213895229252
0.12050521227973802,2.79012195981079,4.839852059059607,0.3358794765178255
0.03644188162692531,2.8442462903732038,4.922635073743507,0.3204720688496463
-0.049296406452685626,2.895640200050086,5.006022071068711,0.3057918153212853
-0.13658136013085131,2.9443972387461095,5.08999473244663,0.2922530770843689
-0.22524091490969692,2.9905767943877204,5.17430955473871,0.2788972653168481
-0.31516563613087095,3.034272481396545,5.259198598869575,0.26565831963069786
-0.40620978947913944,3.075560310203652,5.344904373757888,0.2526489198216684
-0.4982771373357093,3.1145393272621504,5.431590003414969,0.23991468926571613
-0.5912452080948185,3.1512959019890174,5.519378860348637,0.22712841338766213
-0.6850314738167128,3.185935196219627,5.608559469130227,0.214017246124214
-0.7795307385199511,3.218557632803688,5.699558285449934,0.20084758759225138
-0.8746725770839684,3.2492784511274424,5.792642105801885,0.18739591092974248
-0.9703679608934571,3.2782098081492603,5.888200531507163,0.17402673587571055
-1.0665580510270802,3.3054734812162545,5.986409950251083,0.1607489568605472
-1.1631686819786944,3.3311863741479115,6.083691088964769,0.1475562672658762
-1.260153723993083,3.3554726074606562,6.178552794314115,0.13447861632488697
-1.3574511035399113,3.378451433873061,6.271125503112716,0.12145312956057278
-1.4550263073985572,3.400248421540983,6.361528415560952,0.10851338206779938
-1.5528271443732147,3.4209844620635077,6.449870805648373,0.09562460000394958
-1.6508284728349885,3.4407858215731015,6.5362531413727885,0.08284287520066899
-1.748982136944607,3.459773026343649,6.6207680474629065,0.07132438644828647
-1.8472770009609605,3.478058758559548,6.703501136852376,0.0628782330927059
-1.945674665945073,3.4957241279796256,6.784531732134727,0.056338596558309646
-2.0441784530640197,3.512832375435513,6.86393349428594,0.054526652371926485
-2.1427695720082447,3.5294026484748438,6.941774972820128,0.05273369708982271
-2.2414503296053505,3.545453432317486,7.018120089055367,0.051023972590926274
-2.340211490314885,3.5610005839724836,7.093028562169342,0.049303861643525404
-2.439048506646419,3.5760608141900714,7.16655628611138,0.0475560619229487
-2.5379554555835733,3.5906508668651673,7.238755664126694,0.045814053007258465
-2.636928875373295,3.604787825233865,7.30967590657774,0.04408202297087265
